timestamp,PECalama,PEValleDeLosVientos,PFVAzabache,PFVJama,PFVSanPedro,PFVUsya,SECalama,SEChuquicamata,SEJama,SELasana,SENuevaChuquicamata,SESalar,SEValleDeLosVientos
2024-01-01 06:59:00,11.988,9.131,0.733,0.021,0.021,0.164,15.511,31.075,0.108,1.077,18.219,6.404,9.720
2024-01-01 07:00:00,10.332,7.949,0.743,0.022,0.022,0.167,13.801,32.988,-0.806,1.448,10.273,17.113,7.370
2024-01-01 07:01:00,11.120,6.383,0.752,0.023,0.023,0.170,11.106,21.527,0.239,-1.370,17.278,10.353,7.353
2024-01-01 07:02:00,12.248,7.610,0.762,0.023,0.023,0.173,10.145,29.671,-0.707,1.024,9.012,10.649,8.739
2024-01-01 07:03:00,12.879,8.981,0.772,0.024,0.024,0.176,15.707,32.924,1.056,-1.955,12.032,13.346,8.574
2024-01-01 07:04:00,12.293,8.992,0.782,0.025,0.025,0.180,13.993,25.123,-0.088,-0.430,10.325,17.476,7.387
2024-01-01 07:05:00,11.467,10.191,0.792,0.025,0.025,0.183,11.223,26.358,0.554,-0.650,10.268,12.919,6.601
2024-01-01 07:06:00,11.068,7.601,0.802,0.026,0.026,0.186,13.232,21.184,1.102,-1.307,11.604,11.617,8.736
2024-01-01 07:07:00,10.025,8.064,0.813,0.027,0.027,0.190,9.080,27.272,0.395,1.627,9.903,16.479,8.761
2024-01-01 07:08:00,13.406,7.917,0.823,0.028,0.028,0.193,16.397,18.618,1.357,-2.588,10.894,13.299,9.682
2024-01-01 07:09:00,12.734,9.968,0.834,0.028,0.028,0.197,9.899,24.501,-1.079,-0.404,11.033,12.534,10.259
2024-01-01 07:10:00,11.299,7.098,0.844,0.029,0.029,0.200,10.933,20.183,-0.091,1.188,15.023,11.498,8.735
2024-01-01 07:11:00,11.433,8.513,0.855,0.030,0.030,0.204,12.877,21.913,-0.224,0.326,11.427,17.040,10.219
2024-01-01 07:12:00,11.226,9.324,0.866,0.031,0.031,0.208,13.531,30.052,-0.018,0.335,13.186,8.721,10.525
2024-01-01 07:13:00,13.427,8.669,0.877,0.032,0.032,0.212,11.431,29.476,0.091,2.668,18.927,10.745,10.074
2024-01-01 07:14:00,11.071,8.736,0.888,0.033,0.033,0.216,10.261,27.402,-1.803,-0.974,17.235,17.917,8.415
2024-01-01 07:15:00,12.077,9.279,0.899,0.034,0.034,0.219,11.737,19.377,-0.624,-1.349,15.772,13.916,10.812
2024-01-01 07:16:00,13.832,7.282,0.910,0.035,0.035,0.223,16.537,28.009,0.416,0.291,12.600,12.083,8.482
2024-01-01 07:17:00,13.393,6.752,0.922,0.036,0.036,0.227,11.051,22.744,-0.051,0.813,14.117,14.414,8.252
2024-01-01 07:18:00,12.374,9.059,0.933,0.037,0.037,0.232,15.043,25.207,0.113,1.292,11.127,17.958,6.672
2024-01-01 07:19:00,12.536,7.697,0.945,0.038,0.038,0.236,12.518,29.399,-2.018,-0.173,11.256,14.682,7.465
2024-01-01 07:20:00,10.496,7.997,0.957,0.039,0.039,0.240,15.199,27.449,-0.466,-2.553,13.511,14.965,9.273
2024-01-01 07:21:00,11.200,7.774,0.969,0.040,0.040,0.244,13.414,19.285,0.595,-0.276,12.536,12.474,7.520
2024-01-01 07:22:00,10.592,10.636,0.980,0.041,0.041,0.249,12.016,39.001,0.511,0.051,12.176,9.949,7.766
2024-01-01 07:23:00,12.512,8.609,0.993,0.042,0.042,0.253,11.805,29.486,0.775,2.694,11.653,11.518,8.927
2024-01-01 07:24:00,11.204,7.548,1.005,0.043,0.043,0.258,13.893,22.022,0.842,-0.079,16.436,15.198,8.551
2024-01-01 07:25:00,12.384,7.353,1.017,0.044,0.044,0.262,9.458,17.209,1.546,-0.190,13.876,14.180,10.137
2024-01-01 07:26:00,9.994,9.930,1.030,0.046,0.046,0.267,15.606,23.903,-0.110,2.899,11.866,10.619,7.881
2024-01-01 07:27:00,10.244,6.975,1.042,0.047,0.047,0.271,15.801,30.924,-0.714,-2.423,12.397,10.334,10.898
2024-01-01 07:28:00,11.923,9.036,1.055,0.048,0.048,0.276,13.659,23.188,0.069,0.596,13.965,13.896,10.941
2024-01-01 07:29:00,13.454,7.969,1.068,0.049,0.049,0.281,13.316,30.938,-1.130,2.074,14.393,8.727,7.011
2024-01-01 07:30:00,10.166,8.234,1.081,0.051,0.051,0.286,15.141,38.181,1.017,-2.210,9.017,15.269,7.891
2024-01-01 07:31:00,10.939,8.689,1.094,0.052,0.052,0.291,9.924,28.967,1.535,-1.224,16.009,10.940,7.559
2024-01-01 07:32:00,11.159,9.657,1.107,0.054,0.054,0.296,10.673,28.680,-0.593,-0.845,11.099,10.657,7.282
2024-01-01 07:33:00,11.507,9.913,1.120,0.055,0.055,0.301,15.191,18.836,-0.593,0.952,12.918,14.223,8.631
2024-01-01 07:34:00,12.276,6.892,1.134,0.057,0.057,0.306,13.829,26.928,2.004,-1.217,15.856,18.331,8.243
2024-01-01 07:35:00,12.737,9.523,1.147,0.058,0.058,0.312,9.590,28.785,1.371,3.192,6.877,11.457,8.664
2024-01-01 07:36:00,11.591,9.008,1.161,0.060,0.060,0.317,15.087,23.637,-0.035,-1.325,13.171,11.628,9.911
2024-01-01 07:37:00,10.559,7.773,1.175,0.061,0.061,0.323,14.116,16.807,-0.145,-0.858,14.590,13.626,9.326
2024-01-01 07:38:00,10.320,8.284,1.189,0.063,0.063,0.328,18.817,20.357,1.594,-0.484,9.789,15.101,8.046
2024-01-01 07:39:00,10.864,9.146,1.203,0.065,0.065,0.334,17.835,25.731,-2.057,3.181,13.102,13.879,11.528
2024-01-01 07:40:00,10.536,7.895,1.217,0.066,0.066,0.339,14.627,21.696,0.707,-0.339,18.918,12.401,8.132
2024-01-01 07:41:00,9.324,8.972,1.231,0.068,0.068,0.345,15.431,13.022,0.320,-0.200,11.782,15.502,7.958
2024-01-01 07:42:00,12.176,9.178,1.246,0.070,0.070,0.351,13.331,24.293,0.247,0.643,13.719,11.030,9.747
2024-01-01 07:43:00,11.130,9.395,1.260,0.072,0.072,0.357,13.433,28.951,1.335,-3.619,12.567,14.835,8.593
2024-01-01 07:44:00,11.494,6.032,1.275,0.074,0.074,0.363,14.121,26.667,0.141,-0.532,15.590,14.974,10.754
2024-01-01 07:45:00,11.444,8.845,1.290,0.076,0.076,0.369,12.570,33.159,-0.575,-0.683,14.837,15.734,8.847
2024-01-01 07:46:00,11.112,7.387,1.305,0.078,0.078,0.375,11.072,23.459,-0.607,2.276,14.005,16.676,8.384
2024-01-01 07:47:00,10.572,9.952,1.320,0.080,0.080,0.382,16.402,11.998,1.027,1.431,13.301,15.100,9.077
2024-01-01 07:48:00,12.356,8.076,1.335,0.082,0.082,0.388,12.183,27.621,-0.449,0.745,11.778,10.100,8.827
2024-01-01 07:49:00,11.612,8.289,1.351,0.084,0.084,0.394,13.530,28.138,-0.870,-0.463,13.809,12.634,8.163
2024-01-01 07:50:00,11.336,8.239,1.366,0.086,0.086,0.401,11.319,27.689,-1.297,0.862,14.577,14.861,7.358
2024-01-01 07:51:00,10.375,8.263,1.382,0.088,0.088,0.408,8.523,29.028,-0.451,0.560,16.238,12.178,4.962
2024-01-01 07:52:00,11.963,8.242,1.398,0.091,0.091,0.414,16.820,20.631,-0.186,0.312,15.481,16.621,7.167
2024-01-01 07:53:00,9.326,7.173,1.414,0.093,0.093,0.421,13.107,18.309,0.001,-1.521,12.383,16.608,8.160
2024-01-01 07:54:00,12.767,9.008,1.430,0.095,0.095,0.428,15.300,32.057,0.967,-0.140,16.210,11.305,6.964
2024-01-01 07:55:00,12.457,7.026,1.446,0.098,0.098,0.435,15.766,35.957,1.036,-0.840,17.553,14.583,10.406
2024-01-01 07:56:00,13.610,9.200,1.462,0.100,0.100,0.442,14.974,25.596,0.904,-1.361,13.902,15.751,7.250
2024-01-01 07:57:00,11.135,9.697,1.479,0.103,0.103,0.449,8.260,14.667,0.266,0.727,17.569,14.222,8.995
2024-01-01 07:58:00,12.063,7.704,1.496,0.106,0.106,0.457,12.828,25.895,0.304,-1.255,13.073,16.384,10.730
2024-01-01 07:59:00,11.424,8.197,1.512,0.108,0.108,0.464,12.273,22.098,-0.456,-1.457,16.525,9.037,8.086
2024-01-01 08:00:00,12.542,7.820,1.529,0.111,0.111,0.472,13.694,24.880,1.166,1.888,14.556,16.726,9.209
2024-01-01 08:01:00,13.592,9.751,1.546,0.114,0.114,0.479,14.245,24.934,0.931,1.762,10.022,14.667,10.296
2024-01-01 08:02:00,13.160,9.637,1.564,0.117,0.117,0.487,8.732,35.340,-0.247,0.677,15.796,8.727,9.322
2024-01-01 08:03:00,11.265,7.609,1.581,0.120,0.120,0.495,15.552,31.602,0.316,1.564,11.794,8.577,6.893
2024-01-01 08:04:00,11.028,9.575,1.598,0.123,0.123,0.503,19.840,35.045,0.072,-2.396,11.882,10.068,10.272
2024-01-01 08:05:00,12.674,8.105,1.616,0.126,0.126,0.511,15.615,28.187,0.476,0.238,11.134,16.328,10.262
2024-01-01 08:06:00,11.932,8.751,1.634,0.129,0.129,0.519,15.162,34.814,-0.927,2.037,14.194,13.960,9.710
2024-01-01 08:07:00,12.752,9.328,1.652,0.132,0.132,0.527,12.696,26.657,-0.534,-2.349,16.050,15.947,8.703
2024-01-01 08:08:00,9.808,8.670,1.670,0.135,0.135,0.535,9.480,35.701,0.869,0.461,12.324,11.322,7.545
2024-01-01 08:09:00,10.884,8.996,1.688,0.139,0.139,0.544,7.969,28.985,0.122,4.325,13.211,15.153,8.456
2024-01-01 08:10:00,9.373,7.602,1.706,0.142,0.142,0.552,14.193,27.601,-0.472,2.662,12.416,11.802,8.170
2024-01-01 08:11:00,12.296,8.709,1.725,0.146,0.146,0.561,11.769,25.537,-1.424,0.304,14.813,12.401,9.075
2024-01-01 08:12:00,13.757,8.306,1.744,0.149,0.149,0.570,15.698,34.714,-1.177,-0.689,13.312,13.290,10.589
2024-01-01 08:13:00,11.020,8.971,1.762,0.153,0.153,0.578,18.661,35.587,1.349,-1.193,17.399,13.714,10.506
2024-01-01 08:14:00,12.418,9.382,1.781,0.157,0.157,0.587,11.610,24.461,0.736,-1.111,11.677,16.472,11.125
2024-01-01 08:15:00,12.157,8.316,1.800,0.160,0.160,0.596,12.326,33.283,0.966,2.054,14.100,14.651,11.003
2024-01-01 08:16:00,12.625,8.339,1.820,0.164,0.164,0.606,15.133,37.039,-0.209,-0.993,15.072,15.571,6.741
2024-01-01 08:17:00,10.018,8.102,1.839,0.168,0.168,0.615,11.160,34.074,1.641,2.521,18.138,13.424,11.745
2024-01-01 08:18:00,9.186,7.349,1.859,0.172,0.172,0.624,12.221,36.816,-0.724,0.871,17.651,14.893,8.741
2024-01-01 08:19:00,11.067,8.440,1.878,0.176,0.176,0.634,9.028,30.214,0.590,-1.930,15.803,12.140,9.612
2024-01-01 08:20:00,13.057,9.137,1.898,0.181,0.181,0.644,11.821,36.165,0.294,-1.458,13.619,12.241,7.765
2024-01-01 08:21:00,11.210,6.988,1.918,0.185,0.185,0.653,10.811,28.980,0.012,-0.158,14.688,16.958,7.967
2024-01-01 08:22:00,11.355,8.913,1.938,0.189,0.189,0.663,14.180,29.063,1.214,-0.333,14.896,18.998,7.754
2024-01-01 08:23:00,11.828,7.305,1.959,0.194,0.194,0.673,9.204,31.158,1.795,2.194,19.635,16.087,11.652
2024-01-01 08:24:00,11.983,9.536,1.979,0.198,0.198,0.683,15.708,18.932,0.512,1.627,18.338,14.262,7.559
2024-01-01 08:25:00,12.117,7.643,2.000,0.203,0.203,0.694,12.076,24.286,-0.183,1.380,14.589,14.745,6.681
2024-01-01 08:26:00,12.528,9.655,2.020,0.208,0.208,0.704,12.041,32.281,0.047,2.347,16.811,12.634,8.583
2024-01-01 08:27:00,9.982,8.804,2.041,0.213,0.213,0.715,9.395,24.830,0.055,-1.741,17.118,11.783,7.326
2024-01-01 08:28:00,12.580,9.460,2.062,0.218,0.218,0.725,14.619,27.899,-0.379,-1.463,19.300,15.652,7.353
2024-01-01 08:29:00,12.406,7.344,2.083,0.223,0.223,0.736,17.310,43.956,-1.928,-0.125,16.255,10.761,7.595
2024-01-01 08:30:00,9.321,5.313,2.105,0.228,0.228,0.747,18.431,41.429,0.198,1.036,9.979,13.370,7.519
2024-01-01 08:31:00,11.415,7.953,2.126,0.233,0.233,0.758,10.574,21.851,1.747,0.926,12.631,17.366,9.687
2024-01-01 08:32:00,11.360,8.567,2.148,0.239,0.239,0.769,14.894,30.888,-0.441,2.001,15.174,12.862,8.094
2024-01-01 08:33:00,11.385,8.419,2.170,0.244,0.244,0.780,16.009,26.576,1.261,-0.560,10.638,14.750,7.605
2024-01-01 08:34:00,11.437,8.411,2.192,0.250,0.250,0.792,17.323,19.512,0.804,2.886,13.472,12.873,9.485
2024-01-01 08:35:00,13.627,9.302,2.214,0.255,0.255,0.803,12.751,28.444,0.469,1.713,10.482,17.497,8.956
2024-01-01 08:36:00,11.183,9.377,2.236,0.261,0.261,0.815,15.415,36.721,-0.663,1.807,11.178,14.587,8.144
2024-01-01 08:37:00,10.804,8.907,2.259,0.267,0.267,0.827,18.058,35.887,1.614,0.086,11.656,17.868,8.508
2024-01-01 08:38:00,12.047,8.167,2.281,0.273,0.273,0.839,23.254,29.004,1.811,2.897,18.148,12.351,8.533
2024-01-01 08:39:00,13.274,9.259,2.304,0.279,0.279,0.851,13.113,35.943,-0.384,-1.003,14.052,17.163,7.719
2024-01-01 08:40:00,10.058,7.926,2.327,0.286,0.286,0.863,9.594,25.143,-0.406,-0.757,17.631,12.793,9.153
2024-01-01 08:41:00,12.941,8.191,2.350,0.292,0.292,0.875,16.720,28.172,0.841,2.021,16.344,19.346,8.501
2024-01-01 08:42:00,14.457,8.482,2.373,0.299,0.299,0.888,17.421,25.516,-0.416,0.225,20.343,12.353,8.552
2024-01-01 08:43:00,12.165,8.780,2.397,0.305,0.305,0.900,18.426,30.453,1.473,0.298,16.460,16.451,8.305
2024-01-01 08:44:00,11.749,8.010,2.420,0.312,0.312,0.913,14.704,40.074,-2.001,-0.574,15.021,12.011,10.265
2024-01-01 08:45:00,11.747,6.899,2.444,0.319,0.319,0.926,14.072,15.011,-0.703,1.445,11.956,17.218,10.572
2024-01-01 08:46:00,9.502,8.411,2.468,0.326,0.326,0.939,16.047,33.965,1.848,1.258,15.270,14.662,5.624
2024-01-01 08:47:00,13.789,7.893,2.492,0.333,0.333,0.952,16.175,26.258,0.791,0.437,11.902,17.708,12.182
2024-01-01 08:48:00,12.717,7.955,2.516,0.340,0.340,0.966,16.990,40.738,1.427,0.929,18.240,12.877,10.018
2024-01-01 08:49:00,10.623,8.277,2.540,0.348,0.348,0.979,17.766,32.091,1.504,-0.101,15.053,15.024,6.948
2024-01-01 08:50:00,11.500,9.912,2.565,0.356,0.356,0.993,19.355,29.291,0.610,2.586,15.953,15.630,8.310
2024-01-01 08:51:00,11.968,8.127,2.589,0.363,0.363,1.006,11.508,32.553,1.484,1.043,16.375,10.044,6.638
2024-01-01 08:52:00,12.154,8.957,2.614,0.371,0.371,1.020,11.309,34.014,-1.544,-0.447,15.960,17.071,7.794
2024-01-01 08:53:00,10.514,8.115,2.639,0.379,0.379,1.034,22.137,33.999,-0.122,-0.728,14.495,15.771,7.560
2024-01-01 08:54:00,11.069,10.878,2.664,0.387,0.387,1.049,18.557,37.388,0.627,0.813,15.209,19.586,7.009
2024-01-01 08:55:00,13.185,8.593,2.689,0.396,0.396,1.063,13.106,37.896,1.579,-0.799,13.210,13.475,9.232
2024-01-01 08:56:00,11.857,9.179,2.715,0.404,0.404,1.077,18.451,28.956,-0.386,-2.195,14.847,12.575,10.378
2024-01-01 08:57:00,9.541,7.151,2.740,0.413,0.413,1.092,14.236,28.508,0.480,0.514,19.300,13.634,8.624
2024-01-01 08:58:00,12.178,7.983,2.766,0.421,0.421,1.107,13.238,33.272,-0.899,1.813,23.445,13.835,8.340
2024-01-01 08:59:00,8.484,8.099,2.792,0.430,0.430,1.122,16.507,32.215,0.804,-1.326,10.672,20.433,8.601
2024-01-01 09:00:00,10.282,8.211,2.818,0.439,0.439,1.137,20.352,43.808,1.335,2.370,13.613,17.458,8.136
2024-01-01 09:01:00,13.026,7.168,2.844,0.449,0.449,1.152,19.560,30.355,0.907,0.705,18.878,16.869,8.804
2024-01-01 09:02:00,9.909,9.529,2.870,0.458,0.458,1.167,17.557,37.362,0.338,-0.094,21.572,12.996,10.676
2024-01-01 09:03:00,11.154,7.449,2.897,0.468,0.468,1.183,11.548,33.340,0.627,1.593,19.228,14.768,6.492
2024-01-01 09:04:00,10.328,9.770,2.923,0.477,0.477,1.199,17.010,48.788,1.607,3.389,17.164,15.676,8.828
2024-01-01 09:05:00,12.729,10.285,2.950,0.487,0.487,1.215,19.834,27.906,1.054,-0.902,16.215,17.863,9.095
2024-01-01 09:06:00,10.173,7.890,2.977,0.497,0.497,1.231,16.426,30.316,1.009,2.124,18.157,14.656,9.333
2024-01-01 09:07:00,10.863,7.134,3.004,0.507,0.507,1.247,15.831,24.253,0.264,1.611,16.152,15.805,8.350
2024-01-01 09:08:00,14.659,7.791,3.031,0.518,0.518,1.263,15.840,26.260,-1.053,0.538,19.081,16.257,5.155
2024-01-01 09:09:00,12.417,8.529,3.059,0.528,0.528,1.279,20.674,30.360,2.191,1.898,18.153,15.663,5.816
2024-01-01 09:10:00,9.772,9.148,3.086,0.539,0.539,1.296,21.097,24.939,0.195,1.074,16.916,17.191,8.548
2024-01-01 09:11:00,11.511,8.642,3.114,0.550,0.550,1.313,15.249,37.092,1.073,0.903,16.773,14.943,9.544
2024-01-01 09:12:00,11.355,9.167,3.142,0.561,0.561,1.330,15.647,33.525,0.882,-0.626,20.108,18.792,10.336
2024-01-01 09:13:00,11.579,8.922,3.170,0.573,0.573,1.347,19.423,36.126,-0.497,1.543,19.127,22.460,10.263
2024-01-01 09:14:00,11.725,9.930,3.198,0.584,0.584,1.364,13.743,35.820,0.846,1.275,12.492,20.267,9.879
2024-01-01 09:15:00,13.087,8.524,3.226,0.596,0.596,1.382,12.989,30.411,1.058,1.513,20.126,20.844,9.521
2024-01-01 09:16:00,11.315,8.371,3.255,0.608,0.608,1.399,19.569,30.556,0.882,0.372,14.380,24.254,8.085
2024-01-01 09:17:00,11.771,8.144,3.283,0.620,0.620,1.417,18.421,34.841,2.082,1.417,19.459,21.730,8.627
2024-01-01 09:18:00,11.641,7.664,3.312,0.632,0.632,1.435,18.302,38.260,-0.407,0.383,17.806,16.516,10.433
2024-01-01 09:19:00,11.664,9.282,3.341,0.645,0.645,1.453,19.745,37.179,0.849,0.777,18.163,18.284,9.922
2024-01-01 09:20:00,12.212,7.737,3.370,0.657,0.657,1.471,10.441,53.289,1.102,-0.851,20.042,16.807,7.939
2024-01-01 09:21:00,12.998,10.288,3.399,0.670,0.670,1.489,17.834,39.364,0.651,-0.631,20.433,21.083,6.487
2024-01-01 09:22:00,10.171,9.766,3.429,0.683,0.683,1.508,18.727,32.718,-0.166,0.469,20.505,14.709,9.447
2024-01-01 09:23:00,11.127,7.306,3.458,0.697,0.697,1.527,17.478,42.659,0.741,0.839,23.531,14.824,7.658
2024-01-01 09:24:00,9.822,9.054,3.488,0.710,0.710,1.546,17.486,37.586,1.345,3.389,13.050,19.861,7.977
2024-01-01 09:25:00,10.849,9.369,3.517,0.724,0.724,1.565,20.808,39.165,-0.177,1.312,18.674,19.699,8.929
2024-01-01 09:26:00,8.921,8.188,3.547,0.738,0.738,1.584,17.622,41.909,0.126,0.078,19.581,18.794,10.240
2024-01-01 09:27:00,10.650,8.385,3.577,0.752,0.752,1.603,19.786,33.577,0.668,2.855,18.310,17.639,7.389
2024-01-01 09:28:00,12.828,7.250,3.608,0.766,0.766,1.623,18.375,46.328,1.877,1.123,17.728,23.146,7.713
2024-01-01 09:29:00,11.567,8.464,3.638,0.781,0.781,1.642,23.834,36.883,1.971,-0.255,22.166,24.777,6.859
2024-01-01 09:30:00,12.159,9.811,3.669,0.796,0.796,1.662,16.328,36.662,-0.016,2.836,19.268,13.654,8.226
2024-01-01 09:31:00,10.087,8.671,3.699,0.811,0.811,1.682,22.674,34.253,0.452,3.556,11.052,20.040,9.517
2024-01-01 09:32:00,11.990,8.136,3.730,0.826,0.826,1.703,12.369,33.324,0.084,1.803,17.195,12.205,6.143
2024-01-01 09:33:00,10.689,8.017,3.761,0.841,0.841,1.723,15.191,39.197,1.986,1.330,25.608,16.637,8.711
2024-01-01 09:34:00,8.789,9.468,3.792,0.857,0.857,1.743,24.537,30.680,1.101,1.214,26.066,17.683,8.440
2024-01-01 09:35:00,11.825,10.049,3.823,0.873,0.873,1.764,21.172,43.495,-0.350,2.709,12.374,20.266,9.296
2024-01-01 09:36:00,13.179,10.574,3.855,0.889,0.889,1.785,17.122,29.676,2.423,1.397,16.634,24.548,8.029
2024-01-01 09:37:00,11.808,7.429,3.886,0.906,0.906,1.806,12.181,40.376,1.594,1.264,17.971,20.348,6.508
2024-01-01 09:38:00,9.345,9.688,3.918,0.922,0.922,1.827,26.918,40.983,1.043,2.701,20.127,20.464,8.533
2024-01-01 09:39:00,14.515,11.107,3.949,0.939,0.939,1.849,20.302,40.780,1.039,0.183,19.089,18.663,9.099
2024-01-01 09:40:00,11.577,9.968,3.981,0.956,0.956,1.870,17.130,37.482,0.766,1.001,20.137,22.762,6.545
2024-01-01 09:41:00,12.252,9.020,4.013,0.974,0.974,1.892,22.111,36.921,1.393,0.807,21.737,19.399,6.867
2024-01-01 09:42:00,11.046,9.689,4.045,0.991,0.991,1.914,19.381,36.610,2.274,2.033,20.894,22.102,11.378
2024-01-01 09:43:00,11.600,9.740,4.078,1.009,1.009,1.936,22.696,44.676,1.753,0.798,18.617,19.155,8.901
2024-01-01 09:44:00,9.683,8.673,4.110,1.027,1.027,1.958,22.150,29.735,-0.809,1.148,18.938,19.054,9.523
2024-01-01 09:45:00,12.913,8.937,4.143,1.046,1.046,1.980,19.781,36.813,-1.582,3.300,16.257,20.429,7.915
2024-01-01 09:46:00,11.424,7.307,4.175,1.064,1.064,2.003,26.526,40.935,2.819,3.703,22.080,20.658,5.025
2024-01-01 09:47:00,11.597,6.529,4.208,1.083,1.083,2.025,20.624,47.060,0.223,0.802,19.964,18.420,7.131
2024-01-01 09:48:00,10.870,7.227,4.241,1.103,1.103,2.048,22.904,40.317,1.438,3.676,19.942,21.392,8.363
2024-01-01 09:49:00,13.226,8.375,4.274,1.122,1.122,2.071,20.501,37.955,1.581,1.660,20.032,20.903,8.209
2024-01-01 09:50:00,12.496,6.987,4.307,1.142,1.142,2.095,20.496,47.188,2.501,1.920,22.879,16.256,8.011
2024-01-01 09:51:00,11.384,9.958,4.341,1.162,1.162,2.118,25.009,39.306,3.238,1.891,22.822,18.461,10.526
2024-01-01 09:52:00,14.838,8.984,4.374,1.182,1.182,2.141,23.573,50.072,-0.247,2.043,17.030,15.971,10.282
2024-01-01 09:53:00,10.808,8.909,4.407,1.202,1.202,2.165,25.209,36.634,0.980,-0.537,20.739,19.906,8.869
2024-01-01 09:54:00,11.104,9.286,4.441,1.223,1.223,2.189,23.776,51.915,1.302,3.570,24.963,24.184,8.562
2024-01-01 09:55:00,12.539,8.305,4.475,1.244,1.244,2.213,21.397,44.686,-0.112,2.892,20.987,23.919,7.534
2024-01-01 09:56:00,11.274,7.080,4.509,1.265,1.265,2.237,19.927,34.735,1.784,2.429,17.658,17.079,11.663
2024-01-01 09:57:00,12.486,7.325,4.543,1.287,1.287,2.262,17.607,39.297,1.995,2.712,15.797,20.067,9.522
2024-01-01 09:58:00,12.518,9.018,4.577,1.309,1.309,2.286,22.834,49.540,1.060,4.807,22.094,16.710,8.630
2024-01-01 09:59:00,11.740,8.806,4.611,1.331,1.331,2.311,22.010,38.671,0.190,1.629,17.767,19.943,9.695
2024-01-01 10:00:00,12.986,9.965,4.646,1.353,1.353,2.336,20.131,36.328,0.240,1.661,21.062,24.006,8.027
2024-01-01 10:01:00,10.956,8.857,4.680,1.376,1.376,2.361,21.586,41.881,1.272,3.557,24.599,17.276,8.023
2024-01-01 10:02:00,11.720,9.283,4.715,1.399,1.399,2.386,18.348,44.869,3.337,3.017,19.562,23.772,7.514
2024-01-01 10:03:00,10.144,8.523,4.749,1.422,1.422,2.411,26.007,44.870,1.123,2.380,24.416,23.730,7.509
2024-01-01 10:04:00,13.818,7.878,4.784,1.446,1.446,2.436,19.113,27.892,2.572,1.961,23.348,20.636,9.965
2024-01-01 10:05:00,11.790,8.202,4.819,1.470,1.470,2.462,24.781,47.549,0.795,1.058,22.148,27.546,7.740
2024-01-01 10:06:00,12.473,8.660,4.854,1.494,1.494,2.488,26.349,37.730,3.187,2.294,18.476,22.660,7.633
2024-01-01 10:07:00,12.071,8.281,4.889,1.518,1.518,2.514,19.669,45.284,0.921,3.778,22.253,25.755,7.319
2024-01-01 10:08:00,11.197,8.258,4.924,1.543,1.543,2.540,24.563,41.282,0.891,4.031,18.000,22.935,7.906
2024-01-01 10:09:00,11.063,9.352,4.960,1.568,1.568,2.566,20.924,48.952,2.676,2.378,20.072,20.199,7.893
2024-01-01 10:10:00,11.070,10.082,4.995,1.593,1.593,2.593,20.262,47.960,2.466,2.276,25.988,24.951,6.903
2024-01-01 10:11:00,10.429,8.795,5.031,1.619,1.619,2.619,24.023,32.551,2.202,3.703,20.572,21.085,5.634
2024-01-01 10:12:00,11.130,8.393,5.066,1.645,1.645,2.646,27.027,45.545,3.031,2.717,22.861,24.604,8.699
2024-01-01 10:13:00,10.683,8.109,5.102,1.671,1.671,2.673,18.154,46.194,1.294,4.402,31.608,19.822,7.515
2024-01-01 10:14:00,12.317,8.135,5.138,1.697,1.697,2.700,22.149,48.998,2.091,2.876,26.927,20.134,8.315
2024-01-01 10:15:00,12.395,9.293,5.174,1.724,1.724,2.727,19.810,43.291,1.734,3.396,21.551,20.887,9.000
2024-01-01 10:16:00,10.407,9.704,5.209,1.751,1.751,2.754,23.973,44.366,2.863,3.916,25.273,25.309,9.317
2024-01-01 10:17:00,12.889,9.341,5.246,1.779,1.779,2.782,24.698,42.880,-0.546,4.619,20.418,25.068,8.352
2024-01-01 10:18:00,10.609,9.516,5.282,1.806,1.806,2.810,20.318,46.780,1.738,3.703,24.028,23.123,9.580
2024-01-01 10:19:00,10.227,10.277,5.318,1.834,1.834,2.837,21.826,45.411,1.116,6.077,20.402,20.341,11.044
2024-01-01 10:20:00,10.275,8.759,5.354,1.863,1.863,2.865,27.053,60.801,1.273,5.119,23.339,25.565,11.326
2024-01-01 10:21:00,12.775,8.316,5.391,1.891,1.891,2.893,20.636,40.625,2.306,2.675,22.686,24.952,9.320
2024-01-01 10:22:00,9.797,8.900,5.427,1.920,1.920,2.922,20.708,46.732,2.995,4.006,24.835,21.449,7.152
2024-01-01 10:23:00,10.318,8.276,5.464,1.949,1.949,2.950,22.699,49.707,2.928,4.021,18.755,28.929,7.721
2024-01-01 10:24:00,11.992,8.538,5.500,1.979,1.979,2.979,22.812,46.252,-0.096,3.017,26.159,22.826,8.186
2024-01-01 10:25:00,13.483,8.342,5.537,2.009,2.009,3.007,25.174,40.345,3.550,5.873,23.129,25.235,10.325
2024-01-01 10:26:00,11.543,8.498,5.574,2.039,2.039,3.036,25.386,60.457,0.461,3.184,26.793,25.943,8.524
2024-01-01 10:27:00,12.258,8.783,5.611,2.069,2.069,3.065,24.975,54.894,0.128,6.645,28.497,24.804,8.934
2024-01-01 10:28:00,13.313,8.055,5.648,2.100,2.100,3.094,21.049,42.180,1.871,3.389,28.915,24.544,10.143
2024-01-01 10:29:00,11.864,10.425,5.685,2.131,2.131,3.123,25.094,47.381,1.949,2.562,23.562,26.061,7.964
