timestamp,CAH-DER-0,CAH-DER-1,DER-ICA
2024-01-01 18:35:00,2.035,4.805,12.141
2024-01-01 18:36:00,3.894,4.741,11.238
2024-01-01 18:37:00,3.483,4.966,7.101
2024-01-01 18:38:00,5.255,3.995,8.270
2024-01-01 18:39:00,4.932,5.034,9.714
2024-01-01 18:40:00,5.974,4.971,7.004
2024-01-01 18:41:00,3.652,4.935,11.202
2024-01-01 18:42:00,3.636,3.192,6.747
2024-01-01 18:43:00,5.158,3.526,8.108
2024-01-01 18:44:00,4.253,3.269,6.814
2024-01-01 18:45:00,4.329,5.079,7.661
2024-01-01 18:46:00,5.166,4.607,6.783
2024-01-01 18:47:00,3.039,6.370,11.989
2024-01-01 18:48:00,4.251,4.243,10.749
2024-01-01 18:49:00,3.406,5.061,13.733
2024-01-01 18:50:00,4.148,5.915,5.318
2024-01-01 18:51:00,3.384,4.377,10.609
2024-01-01 18:52:00,3.234,6.308,10.495
2024-01-01 18:53:00,4.105,5.166,7.457
2024-01-01 18:54:00,3.864,3.640,8.706
2024-01-01 18:55:00,5.631,5.153,8.341
2024-01-01 18:56:00,5.745,4.428,5.703
2024-01-01 18:57:00,4.311,4.102,9.274
2024-01-01 18:58:00,5.299,3.110,10.431
2024-01-01 18:59:00,3.568,3.623,11.430
2024-01-01 19:00:00,5.948,5.136,13.136
2024-01-01 19:01:00,5.736,3.418,8.531
2024-01-01 19:02:00,2.921,4.091,7.696
2024-01-01 19:03:00,3.395,2.413,11.536
2024-01-01 19:04:00,5.406,4.845,10.956
2024-01-01 19:05:00,3.854,2.870,10.694
2024-01-01 19:06:00,3.768,1.900,15.347
2024-01-01 19:07:00,4.062,6.650,10.919
2024-01-01 19:08:00,6.149,6.871,11.085
2024-01-01 19:09:00,4.677,4.735,8.598
2024-01-01 19:10:00,3.234,3.830,10.615
2024-01-01 19:11:00,3.871,5.256,9.225
2024-01-01 19:12:00,4.670,4.864,12.128
2024-01-01 19:13:00,4.171,3.755,13.093
2024-01-01 19:14:00,6.393,3.750,13.366
2024-01-01 19:15:00,5.730,6.591,8.181
2024-01-01 19:16:00,7.051,3.953,9.477
2024-01-01 19:17:00,4.254,4.428,6.549
2024-01-01 19:18:00,5.129,4.976,10.996
2024-01-01 19:19:00,6.100,4.656,12.591
2024-01-01 19:20:00,4.975,5.216,9.806
2024-01-01 19:21:00,3.413,4.562,12.144
2024-01-01 19:22:00,4.871,7.485,7.511
2024-01-01 19:23:00,6.065,5.111,9.191
2024-01-01 19:24:00,4.502,3.732,7.797
2024-01-01 19:25:00,4.969,5.835,10.417
2024-01-01 19:26:00,5.102,3.103,8.445
2024-01-01 19:27:00,4.014,6.184,3.365
2024-01-01 19:28:00,6.359,5.845,8.690
2024-01-01 19:29:00,4.767,4.138,7.431
2024-01-01 19:30:00,4.911,4.072,7.783
2024-01-01 19:31:00,4.080,4.827,8.717
2024-01-01 19:32:00,5.397,3.986,11.302
2024-01-01 19:33:00,5.770,3.818,10.331
2024-01-01 19:34:00,5.640,5.874,6.747
2024-01-01 19:35:00,3.834,6.647,10.957
2024-01-01 19:36:00,5.138,5.110,8.410
2024-01-01 19:37:00,4.113,5.719,14.006
2024-01-01 19:38:00,4.605,4.334,12.691
2024-01-01 19:39:00,5.230,5.628,12.428
2024-01-01 19:40:00,3.738,4.157,11.272
2024-01-01 19:41:00,4.255,4.657,10.915
2024-01-01 19:42:00,3.939,7.628,10.174
2024-01-01 19:43:00,5.974,3.876,10.462
2024-01-01 19:44:00,3.125,5.893,11.584
2024-01-01 19:45:00,5.487,4.997,10.665
2024-01-01 19:46:00,4.216,5.485,9.962
2024-01-01 19:47:00,3.605,6.356,7.177
2024-01-01 19:48:00,4.813,5.710,10.389
2024-01-01 19:49:00,3.663,3.490,12.490
2024-01-01 19:50:00,5.031,3.200,14.183
2024-01-01 19:51:00,7.339,5.114,12.707
2024-01-01 19:52:00,5.284,5.186,9.427
2024-01-01 19:53:00,5.466,3.102,12.207
2024-01-01 19:54:00,6.157,5.884,10.227
2024-01-01 19:55:00,4.652,4.445,9.075
2024-01-01 19:56:00,3.295,4.524,8.741
2024-01-01 19:57:00,3.457,6.074,11.091
2024-01-01 19:58:00,3.427,4.822,10.881
2024-01-01 19:59:00,5.441,3.958,10.401
2024-01-01 20:00:00,4.179,5.540,12.065
2024-01-01 20:01:00,7.270,3.480,13.808
2024-01-01 20:02:00,5.539,5.433,8.562
2024-01-01 20:03:00,4.410,4.188,10.651
2024-01-01 20:04:00,4.758,5.366,11.243
2024-01-01 20:05:00,3.353,4.299,9.604
2024-01-01 20:06:00,4.961,4.597,9.889
2024-01-01 20:07:00,4.525,4.715,13.763
2024-01-01 20:08:00,5.910,3.894,10.312
2024-01-01 20:09:00,4.896,3.872,9.638
2024-01-01 20:10:00,4.399,4.479,13.023
2024-01-01 20:11:00,5.198,5.476,11.043
2024-01-01 20:12:00,4.301,4.891,6.095
2024-01-01 20:13:00,4.151,4.943,11.097
2024-01-01 20:14:00,6.573,5.230,11.372
2024-01-01 20:15:00,4.243,6.367,9.369
2024-01-01 20:16:00,4.346,4.981,13.392
2024-01-01 20:17:00,6.204,3.072,6.345
2024-01-01 20:18:00,6.045,4.778,11.878
2024-01-01 20:19:00,3.839,4.211,10.906
2024-01-01 20:20:00,5.686,3.746,11.177
2024-01-01 20:21:00,5.078,5.287,10.447
2024-01-01 20:22:00,6.037,4.515,13.398
2024-01-01 20:23:00,5.338,6.513,13.019
2024-01-01 20:24:00,6.332,2.645,10.179
2024-01-01 20:25:00,4.776,4.164,14.590
2024-01-01 20:26:00,4.109,5.844,14.731
2024-01-01 20:27:00,4.126,5.372,10.196
2024-01-01 20:28:00,5.160,5.331,12.433
2024-01-01 20:29:00,6.679,3.519,10.878
2024-01-01 20:30:00,7.051,4.681,9.198
2024-01-01 20:31:00,3.352,3.615,9.545
2024-01-01 20:32:00,4.026,5.327,9.991
2024-01-01 20:33:00,3.860,6.115,9.772
2024-01-01 20:34:00,4.151,5.402,10.856
2024-01-01 20:35:00,5.547,5.771,8.001
2024-01-01 20:36:00,5.546,5.206,7.853
2024-01-01 20:37:00,6.638,5.921,10.345
2024-01-01 20:38:00,6.635,4.443,12.884
2024-01-01 20:39:00,5.736,5.408,12.079
2024-01-01 20:40:00,3.621,5.311,11.834
2024-01-01 20:41:00,5.052,4.449,8.309
2024-01-01 20:42:00,2.950,5.977,9.908
2024-01-01 20:43:00,4.381,5.347,10.388
2024-01-01 20:44:00,5.972,4.348,9.924
2024-01-01 20:45:00,7.465,4.549,10.997
2024-01-01 20:46:00,3.696,5.004,13.266
2024-01-01 20:47:00,6.753,4.390,9.363
2024-01-01 20:48:00,2.643,4.275,11.333
2024-01-01 20:49:00,5.120,5.344,16.721
2024-01-01 20:50:00,6.571,5.025,11.500
2024-01-01 20:51:00,3.771,6.001,11.438
2024-01-01 20:52:00,4.777,5.522,9.538
2024-01-01 20:53:00,6.312,5.214,13.768
2024-01-01 20:54:00,5.087,4.990,11.467
2024-01-01 20:55:00,5.049,4.759,12.959
2024-01-01 20:56:00,4.251,4.977,8.875
2024-01-01 20:57:00,4.516,5.860,11.423
2024-01-01 20:58:00,5.416,4.491,7.799
2024-01-01 20:59:00,4.762,4.297,11.413
2024-01-01 21:00:00,5.689,6.254,9.578
2024-01-01 21:01:00,6.391,7.155,9.866
2024-01-01 21:02:00,5.743,4.896,10.128
2024-01-01 21:03:00,4.270,6.101,12.063
2024-01-01 21:04:00,5.185,4.480,14.923
2024-01-01 21:05:00,6.441,5.374,11.061
2024-01-01 21:06:00,5.881,7.431,8.138
2024-01-01 21:07:00,7.167,4.926,11.344
2024-01-01 21:08:00,7.385,6.480,13.126
2024-01-01 21:09:00,5.080,4.713,12.046
2024-01-01 21:10:00,4.828,7.239,12.790
2024-01-01 21:11:00,6.702,4.624,7.354
2024-01-01 21:12:00,5.640,6.270,14.099
2024-01-01 21:13:00,5.319,6.841,13.111
2024-01-01 21:14:00,5.049,4.558,13.168
2024-01-01 21:15:00,4.163,6.170,12.907
2024-01-01 21:16:00,4.920,5.115,11.853
2024-01-01 21:17:00,4.657,5.972,8.562
2024-01-01 21:18:00,4.637,4.114,7.996
2024-01-01 21:19:00,5.191,6.441,9.300
2024-01-01 21:20:00,6.596,4.634,10.464
2024-01-01 21:21:00,4.794,5.237,12.300
2024-01-01 21:22:00,5.002,5.068,11.519
2024-01-01 21:23:00,3.602,5.615,9.166
2024-01-01 21:24:00,5.789,4.579,9.757
2024-01-01 21:25:00,4.953,4.863,9.492
2024-01-01 21:26:00,6.327,4.367,9.787
2024-01-01 21:27:00,5.868,3.550,10.048
2024-01-01 21:28:00,6.661,4.239,11.302
2024-01-01 21:29:00,4.942,2.757,10.680
2024-01-01 21:30:00,6.960,5.105,12.443
2024-01-01 21:31:00,7.167,6.068,9.950
2024-01-01 21:32:00,6.459,5.690,9.767
2024-01-01 21:33:00,6.015,4.048,11.486
2024-01-01 21:34:00,4.314,4.783,11.846
2024-01-01 21:35:00,5.568,6.733,12.830
2024-01-01 21:36:00,6.671,5.361,11.116
2024-01-01 21:37:00,6.254,4.713,11.796
2024-01-01 21:38:00,5.866,5.344,14.469
2024-01-01 21:39:00,7.411,4.301,11.347
2024-01-01 21:40:00,4.445,6.626,9.126
2024-01-01 21:41:00,6.735,5.044,10.423
2024-01-01 21:42:00,3.614,5.344,14.452
2024-01-01 21:43:00,5.311,3.990,14.443
2024-01-01 21:44:00,6.781,5.655,14.861
2024-01-01 21:45:00,7.661,3.657,14.471
2024-01-01 21:46:00,4.863,6.089,14.844
2024-01-01 21:47:00,6.198,6.142,13.778
2024-01-01 21:48:00,7.313,5.587,14.904
2024-01-01 21:49:00,5.914,3.851,10.451
2024-01-01 21:50:00,7.433,4.963,15.086
2024-01-01 21:51:00,4.001,5.863,10.161
2024-01-01 21:52:00,5.146,5.381,11.188
2024-01-01 21:53:00,5.782,5.522,13.828
2024-01-01 21:54:00,6.389,6.019,8.803
2024-01-01 21:55:00,4.252,3.827,10.675
2024-01-01 21:56:00,5.725,5.171,13.083
2024-01-01 21:57:00,6.188,3.963,13.089
2024-01-01 21:58:00,6.244,5.991,8.726
2024-01-01 21:59:00,7.119,6.118,12.347
2024-01-01 22:00:00,5.329,4.786,12.240
2024-01-01 22:01:00,5.156,6.070,9.455
2024-01-01 22:02:00,7.248,5.757,12.268
2024-01-01 22:03:00,5.210,6.112,11.627
2024-01-01 22:04:00,6.925,6.621,13.076
2024-01-01 22:05:00,5.871,6.551,13.838
2024-01-01 22:06:00,6.067,6.315,12.734
2024-01-01 22:07:00,6.131,7.390,10.206
2024-01-01 22:08:00,5.982,6.147,11.618
2024-01-01 22:09:00,5.189,5.149,11.259
2024-01-01 22:10:00,4.747,6.354,12.642
2024-01-01 22:11:00,5.576,5.486,10.944
2024-01-01 22:12:00,5.598,3.908,15.214
2024-01-01 22:13:00,6.077,6.405,11.603
2024-01-01 22:14:00,6.522,5.845,9.721
2024-01-01 22:15:00,6.053,7.050,14.402
2024-01-01 22:16:00,6.541,4.539,10.260
2024-01-01 22:17:00,4.272,5.546,13.573
2024-01-01 22:18:00,5.659,6.338,12.122
2024-01-01 22:19:00,5.971,4.684,12.262
2024-01-01 22:20:00,6.785,6.409,10.433
2024-01-01 22:21:00,5.595,6.534,12.170
2024-01-01 22:22:00,6.554,5.306,14.217
2024-01-01 22:23:00,5.970,6.539,16.034
2024-01-01 22:24:00,6.016,4.080,14.877
2024-01-01 22:25:00,7.816,5.519,10.927
2024-01-01 22:26:00,4.339,6.730,11.408
2024-01-01 22:27:00,5.906,5.679,14.966
2024-01-01 22:28:00,6.752,4.119,14.126
2024-01-01 22:29:00,6.320,4.676,12.433
2024-01-01 22:30:00,5.735,5.959,14.691
2024-01-01 22:31:00,7.871,6.258,12.790
2024-01-01 22:32:00,6.349,8.081,10.326
2024-01-01 22:33:00,4.280,6.740,11.339
2024-01-01 22:34:00,6.401,5.953,8.478
2024-01-01 22:35:00,6.218,6.367,11.250
2024-01-01 22:36:00,8.044,5.790,10.914
2024-01-01 22:37:00,6.944,6.799,12.826
2024-01-01 22:38:00,6.259,5.867,13.532
2024-01-01 22:39:00,6.017,5.605,9.963
2024-01-01 22:40:00,5.444,6.507,6.833
2024-01-01 22:41:00,6.085,7.554,12.762
2024-01-01 22:42:00,5.604,7.522,13.331
2024-01-01 22:43:00,6.215,7.281,15.954
2024-01-01 22:44:00,7.242,5.061,10.780
2024-01-01 22:45:00,4.508,6.171,14.057
2024-01-01 22:46:00,5.021,4.378,13.569
2024-01-01 22:47:00,4.406,8.885,11.684
2024-01-01 22:48:00,4.670,8.043,11.538
2024-01-01 22:49:00,7.577,5.151,12.286
2024-01-01 22:50:00,6.846,4.797,16.046
2024-01-01 22:51:00,6.784,6.330,13.715
2024-01-01 22:52:00,6.378,6.098,11.103
2024-01-01 22:53:00,7.017,5.451,14.951
2024-01-01 22:54:00,5.511,5.801,15.864
2024-01-01 22:55:00,6.701,6.912,13.787
2024-01-01 22:56:00,6.414,7.381,16.248
2024-01-01 22:57:00,5.221,8.064,15.772
2024-01-01 22:58:00,6.886,5.733,12.330
2024-01-01 22:59:00,5.850,6.883,14.105
2024-01-01 23:00:00,5.799,6.037,12.968
2024-01-01 23:01:00,6.425,6.789,11.023
2024-01-01 23:02:00,6.934,6.910,11.556
2024-01-01 23:03:00,6.667,5.972,14.914
2024-01-01 23:04:00,6.548,6.888,13.764
2024-01-01 23:05:00,7.979,6.205,11.074
2024-01-01 23:06:00,7.350,6.971,15.940
2024-01-01 23:07:00,6.205,6.924,15.963
2024-01-01 23:08:00,7.867,8.092,13.748
2024-01-01 23:09:00,5.746,6.419,16.340
2024-01-01 23:10:00,5.440,6.751,15.698
2024-01-01 23:11:00,6.349,5.317,15.707
2024-01-01 23:12:00,7.140,5.503,13.905
2024-01-01 23:13:00,6.965,6.822,13.359
2024-01-01 23:14:00,6.281,7.867,12.060
2024-01-01 23:15:00,6.759,6.676,17.123
2024-01-01 23:16:00,6.055,7.047,16.726
2024-01-01 23:17:00,6.900,4.987,15.241
2024-01-01 23:18:00,7.927,7.244,14.677
2024-01-01 23:19:00,8.006,6.188,15.874
2024-01-01 23:20:00,7.778,6.926,15.718
2024-01-01 23:21:00,7.592,5.816,12.841
2024-01-01 23:22:00,5.044,8.118,13.997
2024-01-01 23:23:00,6.784,6.277,13.293
2024-01-01 23:24:00,5.362,8.475,12.287
2024-01-01 23:25:00,7.884,5.051,18.197
2024-01-01 23:26:00,6.097,7.254,14.132
2024-01-01 23:27:00,7.594,7.487,15.773
2024-01-01 23:28:00,5.898,7.219,14.879
2024-01-01 23:29:00,8.513,6.259,20.014
2024-01-01 23:30:00,6.825,7.387,15.317
2024-01-01 23:31:00,5.960,5.882,13.562
2024-01-01 23:32:00,6.720,7.329,16.031
2024-01-01 23:33:00,6.409,6.288,13.092
2024-01-01 23:34:00,7.313,7.894,13.892
2024-01-01 23:35:00,6.787,7.642,16.777
2024-01-01 23:36:00,7.961,8.217,12.502
2024-01-01 23:37:00,6.377,6.831,16.547
2024-01-01 23:38:00,6.330,7.724,14.829
2024-01-01 23:39:00,7.923,5.778,16.988
2024-01-01 23:40:00,4.884,5.808,13.393
2024-01-01 23:41:00,5.695,7.618,14.586
2024-01-01 23:42:00,6.217,6.228,13.434
2024-01-01 23:43:00,6.677,4.477,12.993
2024-01-01 23:44:00,7.386,6.191,13.647
2024-01-01 23:45:00,8.085,8.307,13.419
2024-01-01 23:46:00,7.022,6.805,17.547
2024-01-01 23:47:00,5.704,8.012,15.801
2024-01-01 23:48:00,7.735,9.354,14.545
2024-01-01 23:49:00,6.439,7.821,15.703
2024-01-01 23:50:00,5.239,7.445,14.993
2024-01-01 23:51:00,7.902,8.854,18.856
2024-01-01 23:52:00,8.297,8.321,13.846
2024-01-01 23:53:00,7.895,6.621,15.007
2024-01-01 23:54:00,7.764,7.665,12.290
2024-01-01 23:55:00,8.857,8.791,15.614
2024-01-01 23:56:00,7.561,6.977,16.271
2024-01-01 23:57:00,7.807,7.754,16.932
2024-01-01 23:58:00,6.533,8.075,15.679
2024-01-01 23:59:00,8.124,8.245,16.464
