timestamp,PECalama,PEValleDeLosVientos,PFVAzabache,PFVJama,PFVSanPedro,PFVUsya
2024-01-01 12:31:00,13.158,9.658,10.885,8.355,8.355,7.883
2024-01-01 12:32:00,12.130,10.360,10.915,8.407,8.407,7.914
2024-01-01 12:33:00,12.415,10.445,10.944,8.458,8.458,7.945
2024-01-01 12:34:00,11.233,9.768,10.973,8.509,8.509,7.975
2024-01-01 12:35:00,13.889,8.948,11.002,8.559,8.559,8.006
2024-01-01 12:36:00,9.868,7.760,11.031,8.610,8.610,8.036
2024-01-01 12:37:00,10.301,9.688,11.059,8.660,8.660,8.066
2024-01-01 12:38:00,13.484,10.122,11.088,8.710,8.710,8.095
2024-01-01 12:39:00,11.037,10.711,11.116,8.759,8.759,8.125
2024-01-01 12:40:00,12.892,9.602,11.143,8.808,8.808,8.154
2024-01-01 12:41:00,10.860,8.607,11.171,8.857,8.857,8.183
2024-01-01 12:42:00,12.441,9.945,11.198,8.905,8.905,8.211
2024-01-01 12:43:00,12.714,8.392,11.225,8.953,8.953,8.240
2024-01-01 12:44:00,12.302,8.582,11.251,9.001,9.001,8.268
2024-01-01 12:45:00,12.871,10.517,11.277,9.048,9.048,8.295
2024-01-01 12:46:00,14.384,10.280,11.303,9.095,9.095,8.323
2024-01-01 12:47:00,10.792,9.016,11.329,9.142,9.142,8.350
2024-01-01 12:48:00,11.710,8.708,11.354,9.188,9.188,8.377
2024-01-01 12:49:00,13.603,9.912,11.379,9.234,9.234,8.404
2024-01-01 12:50:00,11.340,10.204,11.404,9.279,9.279,8.430
2024-01-01 12:51:00,12.997,9.428,11.429,9.324,9.324,8.456
2024-01-01 12:52:00,10.822,10.566,11.453,9.368,9.368,8.482
2024-01-01 12:53:00,12.369,11.159,11.477,9.412,9.412,8.508
2024-01-01 12:54:00,12.091,9.118,11.500,9.456,9.456,8.533
2024-01-01 12:55:00,13.135,8.389,11.524,9.499,9.499,8.558
2024-01-01 12:56:00,14.107,7.809,11.547,9.542,9.542,8.582
2024-01-01 12:57:00,12.155,8.722,11.569,9.584,9.584,8.606
2024-01-01 12:58:00,12.250,10.501,11.592,9.626,9.626,8.630
2024-01-01 12:59:00,13.444,10.277,11.614,9.667,9.667,8.654
2024-01-01 13:00:00,13.770,9.763,11.635,9.707,9.707,8.677
2024-01-01 13:01:00,11.999,9.966,11.657,9.748,9.748,8.700
2024-01-01 13:02:00,12.056,9.457,11.678,9.787,9.787,8.723
2024-01-01 13:03:00,10.822,9.128,11.698,9.826,9.826,8.745
2024-01-01 13:04:00,11.874,8.910,11.719,9.865,9.865,8.767
2024-01-01 13:05:00,11.845,9.212,11.739,9.903,9.903,8.789
2024-01-01 13:06:00,9.935,10.470,11.759,9.941,9.941,8.810
2024-01-01 13:07:00,13.912,9.905,11.778,9.978,9.978,8.831
2024-01-01 13:08:00,13.948,9.097,11.797,10.014,10.014,8.852
2024-01-01 13:09:00,12.556,9.200,11.816,10.050,10.050,8.872
2024-01-01 13:10:00,13.753,10.567,11.835,10.085,10.085,8.892
2024-01-01 13:11:00,13.887,9.547,11.853,10.120,10.120,8.912
2024-01-01 13:12:00,13.633,9.197,11.870,10.154,10.154,8.931
2024-01-01 13:13:00,15.314,10.153,11.888,10.188,10.188,8.950
2024-01-01 13:14:00,10.619,9.504,11.905,10.221,10.221,8.968
2024-01-01 13:15:00,13.698,8.605,11.922,10.253,10.253,8.986
2024-01-01 13:16:00,13.900,10.848,11.938,10.285,10.285,9.004
2024-01-01 13:17:00,13.066,9.633,11.954,10.316,10.316,9.022
2024-01-01 13:18:00,15.224,9.475,11.970,10.346,10.346,9.039
2024-01-01 13:19:00,13.705,9.249,11.985,10.376,10.376,9.055
2024-01-01 13:20:00,13.407,10.221,12.000,10.406,10.406,9.072
2024-01-01 13:21:00,12.852,9.313,12.015,10.434,10.434,9.088
2024-01-01 13:22:00,11.867,8.349,12.029,10.462,10.462,9.103
2024-01-01 13:23:00,11.452,11.049,12.043,10.489,10.489,9.118
2024-01-01 13:24:00,11.435,7.684,12.056,10.516,10.516,9.133
2024-01-01 13:25:00,11.936,7.549,12.070,10.542,10.542,9.148
2024-01-01 13:26:00,14.024,9.129,12.083,10.567,10.567,9.162
2024-01-01 13:27:00,11.210,9.400,12.095,10.592,10.592,9.175
2024-01-01 13:28:00,12.080,11.331,12.107,10.616,10.616,9.189
2024-01-01 13:29:00,10.686,8.838,12.119,10.639,10.639,9.201
2024-01-01 13:30:00,14.152,10.216,12.130,10.662,10.662,9.214
2024-01-01 13:31:00,13.109,9.261,12.141,10.683,10.683,9.226
2024-01-01 13:32:00,12.542,10.984,12.152,10.705,10.705,9.238
2024-01-01 13:33:00,15.132,10.343,12.162,10.725,10.725,9.249
2024-01-01 13:34:00,11.231,9.127,12.172,10.745,10.745,9.260
2024-01-01 13:35:00,12.365,9.862,12.182,10.764,10.764,9.270
2024-01-01 13:36:00,11.721,10.340,12.191,10.782,10.782,9.280
2024-01-01 13:37:00,9.949,8.805,12.200,10.800,10.800,9.290
2024-01-01 13:38:00,12.559,10.519,12.208,10.817,10.817,9.299
2024-01-01 13:39:00,13.779,9.500,12.217,10.833,10.833,9.308
2024-01-01 13:40:00,11.783,8.797,12.224,10.848,10.848,9.317
2024-01-01 13:41:00,10.416,10.906,12.232,10.863,10.863,9.325
2024-01-01 13:42:00,11.577,9.332,12.239,10.877,10.877,9.333
2024-01-01 13:43:00,14.801,7.708,12.245,10.890,10.890,9.340
2024-01-01 13:44:00,15.285,9.798,12.252,10.903,10.903,9.347
2024-01-01 13:45:00,11.944,9.211,12.257,10.914,10.914,9.353
2024-01-01 13:46:00,15.082,10.100,12.263,10.925,10.925,9.359
2024-01-01 13:47:00,13.580,8.602,12.268,10.936,10.936,9.365
2024-01-01 13:48:00,12.697,8.596,12.273,10.945,10.945,9.370
2024-01-01 13:49:00,10.705,7.439,12.277,10.954,10.954,9.375
2024-01-01 13:50:00,11.037,9.416,12.281,10.962,10.962,9.379
2024-01-01 13:51:00,13.393,9.468,12.285,10.969,10.969,9.383
2024-01-01 13:52:00,12.731,10.534,12.288,10.976,10.976,9.387
2024-01-01 13:53:00,13.677,9.805,12.291,10.981,10.981,9.390
2024-01-01 13:54:00,10.988,10.549,12.293,10.986,10.986,9.392
2024-01-01 13:55:00,12.770,10.466,12.295,10.990,10.990,9.395
2024-01-01 13:56:00,13.498,9.419,12.297,10.994,10.994,9.397
2024-01-01 13:57:00,13.484,7.977,12.298,10.997,10.997,9.398
2024-01-01 13:58:00,13.344,9.003,12.299,10.998,10.998,9.399
2024-01-01 13:59:00,14.146,8.912,12.300,11.000,11.000,9.400
2024-01-01 14:00:00,11.078,8.995,12.300,11.000,11.000,9.400
2024-01-01 14:01:00,13.813,10.122,12.300,11.000,11.000,9.400
2024-01-01 14:02:00,12.784,9.235,12.299,10.998,10.998,9.399
2024-01-01 14:03:00,11.393,10.244,12.298,10.997,10.997,9.398
2024-01-01 14:04:00,13.862,8.831,12.297,10.994,10.994,9.397
2024-01-01 14:05:00,12.028,9.460,12.295,10.990,10.990,9.395
2024-01-01 14:06:00,14.696,10.209,12.293,10.986,10.986,9.392
2024-01-01 14:07:00,13.342,8.040,12.291,10.981,10.981,9.390
2024-01-01 14:08:00,15.277,8.460,12.288,10.976,10.976,9.387
2024-01-01 14:09:00,12.012,9.262,12.285,10.969,10.969,9.383
2024-01-01 14:10:00,11.414,9.315,12.281,10.962,10.962,9.379
2024-01-01 14:11:00,14.080,8.983,12.277,10.954,10.954,9.375
2024-01-01 14:12:00,14.383,9.172,12.273,10.945,10.945,9.370
2024-01-01 14:13:00,12.904,9.801,12.268,10.936,10.936,9.365
2024-01-01 14:14:00,12.015,8.510,12.263,10.925,10.925,9.359
2024-01-01 14:15:00,13.458,9.616,12.257,10.914,10.914,9.353
2024-01-01 14:16:00,15.711,9.677,12.252,10.903,10.903,9.347
2024-01-01 14:17:00,10.904,10.117,12.245,10.890,10.890,9.340
2024-01-01 14:18:00,14.562,7.990,12.239,10.877,10.877,9.333
2024-01-01 14:19:00,11.994,10.102,12.232,10.863,10.863,9.325
2024-01-01 14:20:00,14.552,8.776,12.224,10.848,10.848,9.317
2024-01-01 14:21:00,13.184,9.884,12.217,10.833,10.833,9.308
2024-01-01 14:22:00,13.198,8.614,12.208,10.817,10.817,9.299
2024-01-01 14:23:00,13.923,9.784,12.200,10.800,10.800,9.290
2024-01-01 14:24:00,15.295,8.638,12.191,10.782,10.782,9.280
2024-01-01 14:25:00,11.666,9.282,12.182,10.764,10.764,9.270
2024-01-01 14:26:00,11.875,9.085,12.172,10.745,10.745,9.260
2024-01-01 14:27:00,13.037,8.374,12.162,10.725,10.725,9.249
2024-01-01 14:28:00,14.474,10.393,12.152,10.705,10.705,9.238
2024-01-01 14:29:00,11.706,9.309,12.141,10.683,10.683,9.226
2024-01-01 14:30:00,13.727,10.684,12.130,10.662,10.662,9.214
2024-01-01 14:31:00,11.817,10.642,12.119,10.639,10.639,9.201
2024-01-01 14:32:00,12.931,10.237,12.107,10.616,10.616,9.189
2024-01-01 14:33:00,12.746,9.624,12.095,10.592,10.592,9.175
2024-01-01 14:34:00,11.216,8.826,12.083,10.567,10.567,9.162
2024-01-01 14:35:00,12.359,8.224,12.070,10.542,10.542,9.148
2024-01-01 14:36:00,11.771,10.006,12.056,10.516,10.516,9.133
2024-01-01 14:37:00,11.705,9.651,12.043,10.489,10.489,9.118
2024-01-01 14:38:00,13.209,11.587,12.029,10.462,10.462,9.103
2024-01-01 14:39:00,12.167,9.888,12.015,10.434,10.434,9.088
2024-01-01 14:40:00,13.430,8.860,12.000,10.406,10.406,9.072
2024-01-01 14:41:00,12.772,9.873,11.985,10.376,10.376,9.055
2024-01-01 14:42:00,11.574,8.867,11.970,10.346,10.346,9.039
2024-01-01 14:43:00,13.150,10.459,11.954,10.316,10.316,9.022
2024-01-01 14:44:00,11.213,9.392,11.938,10.285,10.285,9.004
2024-01-01 14:45:00,12.903,9.025,11.922,10.253,10.253,8.986
2024-01-01 14:46:00,11.931,10.389,11.905,10.221,10.221,8.968
2024-01-01 14:47:00,12.522,9.006,11.888,10.188,10.188,8.950
2024-01-01 14:48:00,12.665,8.868,11.870,10.154,10.154,8.931
2024-01-01 14:49:00,11.473,9.045,11.853,10.120,10.120,8.912
2024-01-01 14:50:00,13.832,11.537,11.835,10.085,10.085,8.892
2024-01-01 14:51:00,13.185,7.750,11.816,10.050,10.050,8.872
2024-01-01 14:52:00,11.589,10.221,11.797,10.014,10.014,8.852
2024-01-01 14:53:00,14.900,10.628,11.778,9.978,9.978,8.831
2024-01-01 14:54:00,15.563,8.475,11.759,9.941,9.941,8.810
2024-01-01 14:55:00,12.749,10.985,11.739,9.903,9.903,8.789
2024-01-01 14:56:00,13.948,9.199,11.719,9.865,9.865,8.767
2024-01-01 14:57:00,11.063,9.874,11.698,9.826,9.826,8.745
2024-01-01 14:58:00,12.662,9.872,11.678,9.787,9.787,8.723
2024-01-01 14:59:00,15.292,8.823,11.657,9.748,9.748,8.700
2024-01-01 15:00:00,12.436,9.825,11.635,9.707,9.707,8.677
2024-01-01 15:01:00,12.563,11.466,11.614,9.667,9.667,8.654
2024-01-01 15:02:00,11.794,8.536,11.592,9.626,9.626,8.630
2024-01-01 15:03:00,13.746,9.887,11.569,9.584,9.584,8.606
2024-01-01 15:04:00,14.611,8.014,11.547,9.542,9.542,8.582
2024-01-01 15:05:00,14.458,7.772,11.524,9.499,9.499,8.558
2024-01-01 15:06:00,11.319,10.742,11.500,9.456,9.456,8.533
2024-01-01 15:07:00,12.172,8.375,11.477,9.412,9.412,8.508
2024-01-01 15:08:00,13.806,8.076,11.453,9.368,9.368,8.482
2024-01-01 15:09:00,14.553,9.876,11.429,9.324,9.324,8.456
2024-01-01 15:10:00,10.743,7.644,11.404,9.279,9.279,8.430
2024-01-01 15:11:00,12.741,8.520,11.379,9.234,9.234,8.404
2024-01-01 15:12:00,12.483,9.508,11.354,9.188,9.188,8.377
2024-01-01 15:13:00,11.295,10.577,11.329,9.142,9.142,8.350
2024-01-01 15:14:00,13.348,9.779,11.303,9.095,9.095,8.323
2024-01-01 15:15:00,12.304,9.037,11.277,9.048,9.048,8.295
2024-01-01 15:16:00,12.512,11.176,11.251,9.001,9.001,8.268
2024-01-01 15:17:00,13.698,8.987,11.225,8.953,8.953,8.240
2024-01-01 15:18:00,14.372,8.537,11.198,8.905,8.905,8.211
2024-01-01 15:19:00,12.874,10.596,11.171,8.857,8.857,8.183
2024-01-01 15:20:00,13.638,11.469,11.143,8.808,8.808,8.154
2024-01-01 15:21:00,13.456,11.391,11.116,8.759,8.759,8.125
2024-01-01 15:22:00,13.793,9.353,11.088,8.710,8.710,8.095
2024-01-01 15:23:00,12.059,8.831,11.059,8.660,8.660,8.066
2024-01-01 15:24:00,13.680,9.857,11.031,8.610,8.610,8.036
2024-01-01 15:25:00,12.119,8.117,11.002,8.559,8.559,8.006
2024-01-01 15:26:00,11.381,9.448,10.973,8.509,8.509,7.975
2024-01-01 15:27:00,11.141,9.174,10.944,8.458,8.458,7.945
2024-01-01 15:28:00,12.138,9.386,10.915,8.407,8.407,7.914
2024-01-01 15:29:00,12.608,10.177,10.885,8.355,8.355,7.883
2024-01-01 15:30:00,12.982,9.656,10.855,8.303,8.303,7.852
2024-01-01 15:31:00,12.463,10.843,10.824,8.251,8.251,7.820
2024-01-01 15:32:00,11.944,9.381,10.794,8.199,8.199,7.788
2024-01-01 15:33:00,10.292,9.126,10.763,8.146,8.146,7.756
2024-01-01 15:34:00,11.368,9.945,10.732,8.094,8.094,7.724
2024-01-01 15:35:00,12.833,10.138,10.701,8.041,8.041,7.692
2024-01-01 15:36:00,8.902,9.586,10.669,7.988,7.988,7.659
2024-01-01 15:37:00,12.744,9.709,10.638,7.934,7.934,7.626
2024-01-01 15:38:00,13.237,10.553,10.606,7.881,7.881,7.593
2024-01-01 15:39:00,12.971,9.796,10.573,7.827,7.827,7.560
2024-01-01 15:40:00,12.573,10.181,10.541,7.773,7.773,7.527
2024-01-01 15:41:00,13.680,8.821,10.508,7.719,7.719,7.493
2024-01-01 15:42:00,11.037,9.448,10.476,7.665,7.665,7.460
2024-01-01 15:43:00,13.344,9.563,10.442,7.610,7.610,7.426
2024-01-01 15:44:00,13.229,11.424,10.409,7.556,7.556,7.392
2024-01-01 15:45:00,11.132,10.938,10.376,7.501,7.501,7.357
2024-01-01 15:46:00,14.942,10.059,10.342,7.447,7.447,7.323
2024-01-01 15:47:00,10.227,9.250,10.308,7.392,7.392,7.288
2024-01-01 15:48:00,10.899,10.005,10.274,7.337,7.337,7.254
2024-01-01 15:49:00,12.827,10.159,10.239,7.282,7.282,7.219
2024-01-01 15:50:00,12.722,8.669,10.205,7.227,7.227,7.184
2024-01-01 15:51:00,11.517,8.268,10.170,7.171,7.171,7.149
2024-01-01 15:52:00,13.050,9.192,10.135,7.116,7.116,7.113
2024-01-01 15:53:00,12.072,9.565,10.100,7.061,7.061,7.078
2024-01-01 15:54:00,13.114,11.754,10.065,7.005,7.005,7.042
2024-01-01 15:55:00,13.152,9.733,10.029,6.950,6.950,7.006
2024-01-01 15:56:00,12.128,11.148,9.994,6.894,6.894,6.971
2024-01-01 15:57:00,13.588,11.994,9.958,6.839,6.839,6.935
2024-01-01 15:58:00,13.172,8.910,9.922,6.783,6.783,6.898
2024-01-01 15:59:00,12.739,11.253,9.885,6.727,6.727,6.862
2024-01-01 16:00:00,11.435,8.237,9.849,6.672,6.672,6.826
2024-01-01 16:01:00,12.814,10.246,9.813,6.616,6.616,6.789
2024-01-01 16:02:00,12.757,9.392,9.776,6.561,6.561,6.753
2024-01-01 16:03:00,10.384,9.278,9.739,6.505,6.505,6.716
2024-01-01 16:04:00,12.121,9.087,9.702,6.450,6.450,6.679
2024-01-01 16:05:00,12.492,9.730,9.665,6.394,6.394,6.642
2024-01-01 16:06:00,11.527,9.731,9.627,6.339,6.339,6.606
2024-01-01 16:07:00,11.638,10.273,9.590,6.283,6.283,6.569
2024-01-01 16:08:00,11.619,11.787,9.552,6.228,6.228,6.531
2024-01-01 16:09:00,13.098,8.555,9.514,6.172,6.172,6.494
2024-01-01 16:10:00,12.256,8.611,9.476,6.117,6.117,6.457
2024-01-01 16:11:00,12.996,8.821,9.438,6.062,6.062,6.420
2024-01-01 16:12:00,11.630,9.324,9.400,6.007,6.007,6.382
2024-01-01 16:13:00,11.871,9.754,9.362,5.952,5.952,6.345
2024-01-01 16:14:00,11.177,9.014,9.323,5.897,5.897,6.307
2024-01-01 16:15:00,12.041,9.413,9.285,5.842,5.842,6.270
2024-01-01 16:16:00,10.810,9.897,9.246,5.787,5.787,6.232
2024-01-01 16:17:00,13.419,9.314,9.207,5.733,5.733,6.194
2024-01-01 16:18:00,15.659,10.692,9.168,5.678,5.678,6.157
2024-01-01 16:19:00,14.154,11.140,9.129,5.624,5.624,6.119
2024-01-01 16:20:00,14.904,10.695,9.090,5.570,5.570,6.081
2024-01-01 16:21:00,11.706,10.789,9.050,5.516,5.516,6.043
2024-01-01 16:22:00,13.708,8.776,9.011,5.462,5.462,6.005
2024-01-01 16:23:00,12.248,8.044,8.971,5.408,5.408,5.967
2024-01-01 16:24:00,11.056,10.753,8.932,5.354,5.354,5.929
2024-01-01 16:25:00,11.428,9.863,8.892,5.301,5.301,5.891
2024-01-01 16:26:00,11.801,9.333,8.852,5.248,5.248,5.853
2024-01-01 16:27:00,10.788,10.633,8.812,5.194,5.194,5.815
2024-01-01 16:28:00,11.878,8.936,8.772,5.141,5.141,5.777
2024-01-01 16:29:00,15.751,10.490,8.732,5.089,5.089,5.739
2024-01-01 16:30:00,12.103,9.273,8.692,5.036,5.036,5.701
2024-01-01 16:31:00,12.937,7.368,8.651,4.984,4.984,5.663
2024-01-01 16:32:00,13.142,10.100,8.611,4.932,4.932,5.625
2024-01-01 16:33:00,13.670,10.409,8.571,4.880,4.880,5.587
2024-01-01 16:34:00,14.317,9.444,8.530,4.828,4.828,5.549
2024-01-01 16:35:00,10.209,10.453,8.490,4.776,4.776,5.511
2024-01-01 16:36:00,10.844,7.919,8.449,4.725,4.725,5.473
2024-01-01 16:37:00,12.479,11.240,8.408,4.674,4.674,5.436
2024-01-01 16:38:00,11.468,10.040,8.367,4.623,4.623,5.398
2024-01-01 16:39:00,12.786,9.690,8.327,4.573,4.573,5.360
2024-01-01 16:40:00,15.170,8.430,8.286,4.522,4.522,5.322
2024-01-01 16:41:00,12.064,9.682,8.245,4.472,4.472,5.284
2024-01-01 16:42:00,13.779,8.193,8.204,4.422,4.422,5.246
2024-01-01 16:43:00,14.111,10.183,8.163,4.373,4.373,5.208
2024-01-01 16:44:00,13.515,9.853,8.122,4.323,4.323,5.171
2024-01-01 16:45:00,13.043,8.000,8.081,4.274,4.274,5.133
2024-01-01 16:46:00,11.588,10.453,8.039,4.225,4.225,5.095
2024-01-01 16:47:00,13.000,10.268,7.998,4.177,4.177,5.058
2024-01-01 16:48:00,13.655,10.001,7.957,4.128,4.128,5.020
2024-01-01 16:49:00,10.480,10.106,7.916,4.080,4.080,4.983
2024-01-01 16:50:00,13.139,8.711,7.874,4.033,4.033,4.946
2024-01-01 16:51:00,10.910,10.599,7.833,3.985,3.985,4.908
2024-01-01 16:52:00,12.593,10.275,7.792,3.938,3.938,4.871
2024-01-01 16:53:00,13.443,9.866,7.750,3.891,3.891,4.834
2024-01-01 16:54:00,12.085,10.177,7.709,3.845,3.845,4.797
2024-01-01 16:55:00,10.783,10.885,7.668,3.798,3.798,4.760
2024-01-01 16:56:00,13.733,9.852,7.626,3.752,3.752,4.723
2024-01-01 16:57:00,10.929,7.862,7.585,3.706,3.706,4.686
2024-01-01 16:58:00,12.580,10.711,7.543,3.661,3.661,4.649
2024-01-01 16:59:00,10.955,8.482,7.502,3.616,3.616,4.612
2024-01-01 17:00:00,13.766,11.072,7.460,3.571,3.571,4.575
2024-01-01 17:01:00,14.937,9.740,7.419,3.527,3.527,4.539
2024-01-01 17:02:00,12.448,11.116,7.377,3.483,3.483,4.502
2024-01-01 17:03:00,11.428,8.165,7.336,3.439,3.439,4.466
2024-01-01 17:04:00,13.893,9.824,7.295,3.395,3.395,4.430
2024-01-01 17:05:00,14.556,11.160,7.253,3.352,3.352,4.394
2024-01-01 17:06:00,12.191,8.622,7.212,3.309,3.309,4.358
2024-01-01 17:07:00,11.954,10.091,7.170,3.266,3.266,4.322
2024-01-01 17:08:00,11.196,10.901,7.129,3.224,3.224,4.286
2024-01-01 17:09:00,11.576,9.955,7.088,3.182,3.182,4.250
2024-01-01 17:10:00,12.821,9.249,7.046,3.141,3.141,4.214
2024-01-01 17:11:00,14.806,9.836,7.005,3.099,3.099,4.179
2024-01-01 17:12:00,12.879,9.795,6.964,3.058,3.058,4.143
2024-01-01 17:13:00,13.149,8.281,6.922,3.018,3.018,4.108
2024-01-01 17:14:00,13.707,10.255,6.881,2.978,2.978,4.073
2024-01-01 17:15:00,12.818,9.311,6.840,2.938,2.938,4.038
2024-01-01 17:16:00,12.895,9.635,6.799,2.898,2.898,4.003
2024-01-01 17:17:00,13.054,10.458,6.758,2.859,2.859,3.968
2024-01-01 17:18:00,11.469,9.720,6.717,2.820,2.820,3.933
2024-01-01 17:19:00,13.811,7.850,6.676,2.781,2.781,3.899
2024-01-01 17:20:00,11.896,11.769,6.635,2.743,2.743,3.864
2024-01-01 17:21:00,11.473,9.949,6.594,2.705,2.705,3.830
2024-01-01 17:22:00,12.366,10.521,6.553,2.667,2.667,3.796
2024-01-01 17:23:00,11.948,7.114,6.512,2.630,2.630,3.762
2024-01-01 17:24:00,11.593,11.516,6.471,2.593,2.593,3.728
2024-01-01 17:25:00,11.009,10.043,6.431,2.557,2.557,3.694
2024-01-01 17:26:00,12.702,8.974,6.390,2.520,2.520,3.661
2024-01-01 17:27:00,12.620,9.663,6.349,2.485,2.485,3.627
2024-01-01 17:28:00,11.756,8.661,6.309,2.449,2.449,3.594
2024-01-01 17:29:00,13.819,9.944,6.268,2.414,2.414,3.561
2024-01-01 17:30:00,12.562,8.924,6.228,2.379,2.379,3.528
2024-01-01 17:31:00,13.969,8.725,6.188,2.344,2.344,3.495
2024-01-01 17:32:00,12.748,10.892,6.147,2.310,2.310,3.462
2024-01-01 17:33:00,15.417,7.593,6.107,2.276,2.276,3.430
2024-01-01 17:34:00,13.330,11.503,6.067,2.243,2.243,3.397
2024-01-01 17:35:00,12.767,7.953,6.027,2.210,2.210,3.365
2024-01-01 17:36:00,12.339,10.756,5.987,2.177,2.177,3.333
2024-01-01 17:37:00,13.967,9.164,5.947,2.144,2.144,3.301
2024-01-01 17:38:00,10.660,8.804,5.907,2.112,2.112,3.269
2024-01-01 17:39:00,11.173,8.230,5.868,2.080,2.080,3.238
2024-01-01 17:40:00,14.476,11.577,5.828,2.049,2.049,3.206
2024-01-01 17:41:00,12.719,10.849,5.789,2.018,2.018,3.175
2024-01-01 17:42:00,13.675,9.953,5.749,1.987,1.987,3.144
2024-01-01 17:43:00,10.567,11.511,5.710,1.957,1.957,3.113
2024-01-01 17:44:00,12.355,8.759,5.671,1.926,1.926,3.082
2024-01-01 17:45:00,11.041,9.710,5.631,1.897,1.897,3.052
2024-01-01 17:46:00,12.415,9.938,5.592,1.867,1.867,3.021
2024-01-01 17:47:00,11.440,9.673,5.553,1.838,1.838,2.991
2024-01-01 17:48:00,13.065,10.116,5.514,1.809,1.809,2.961
2024-01-01 17:49:00,14.011,7.448,5.476,1.781,1.781,2.931
2024-01-01 17:50:00,11.638,11.022,5.437,1.753,1.753,2.901
2024-01-01 17:51:00,13.868,9.503,5.399,1.725,1.725,2.872
2024-01-01 17:52:00,11.232,8.935,5.360,1.697,1.697,2.842
2024-01-01 17:53:00,11.740,9.340,5.322,1.670,1.670,2.813
2024-01-01 17:54:00,12.892,9.329,5.284,1.643,1.643,2.784
2024-01-01 17:55:00,12.406,8.885,5.245,1.617,1.617,2.755
2024-01-01 17:56:00,13.171,10.123,5.207,1.590,1.590,2.727
2024-01-01 17:57:00,11.863,8.853,5.170,1.565,1.565,2.698
2024-01-01 17:58:00,10.557,10.051,5.132,1.539,1.539,2.670
2024-01-01 17:59:00,11.907,11.202,5.094,1.514,1.514,2.642
2024-01-01 18:00:00,14.203,7.858,5.057,1.489,1.489,2.614
2024-01-01 18:01:00,13.254,8.374,5.019,1.464,1.464,2.586
2024-01-01 18:02:00,11.661,9.451,4.982,1.440,1.440,2.558
2024-01-01 18:03:00,15.393,10.413,4.945,1.416,1.416,2.531
2024-01-01 18:04:00,11.141,10.455,4.908,1.392,1.392,2.503
2024-01-01 18:05:00,12.032,10.789,4.871,1.368,1.368,2.476
2024-01-01 18:06:00,13.175,9.503,4.834,1.345,1.345,2.450
2024-01-01 18:07:00,9.115,9.724,4.798,1.323,1.323,2.423
2024-01-01 18:08:00,13.997,8.807,4.761,1.300,1.300,2.396
2024-01-01 18:09:00,11.835,10.406,4.725,1.278,1.278,2.370
2024-01-01 18:10:00,12.848,10.140,4.688,1.256,1.256,2.344
2024-01-01 18:11:00,12.120,9.987,4.652,1.234,1.234,2.318
2024-01-01 18:12:00,12.960,11.111,4.616,1.213,1.213,2.292
2024-01-01 18:13:00,10.580,8.493,4.580,1.192,1.192,2.267
2024-01-01 18:14:00,10.783,12.249,4.545,1.171,1.171,2.241
2024-01-01 18:15:00,13.278,8.320,4.509,1.150,1.150,2.216
2024-01-01 18:16:00,13.310,10.820,4.474,1.130,1.130,2.191
2024-01-01 18:17:00,14.892,10.633,4.439,1.110,1.110,2.166
2024-01-01 18:18:00,11.820,9.100,4.403,1.091,1.091,2.142
2024-01-01 18:19:00,13.082,9.711,4.368,1.071,1.071,2.117
2024-01-01 18:20:00,10.885,9.294,4.334,1.052,1.052,2.093
2024-01-01 18:21:00,11.547,9.890,4.299,1.033,1.033,2.069
2024-01-01 18:22:00,14.531,9.899,4.264,1.015,1.015,2.045
2024-01-01 18:23:00,12.750,8.044,4.230,0.996,0.996,2.021
2024-01-01 18:24:00,11.850,9.534,4.196,0.978,0.978,1.998
2024-01-01 18:25:00,9.879,10.651,4.162,0.960,0.960,1.974
2024-01-01 18:26:00,13.890,10.002,4.128,0.943,0.943,1.951
2024-01-01 18:27:00,15.477,8.430,4.094,0.926,0.926,1.928
2024-01-01 18:28:00,13.554,9.268,4.060,0.908,0.908,1.905
2024-01-01 18:29:00,13.876,9.763,4.027,0.892,0.892,1.883
2024-01-01 18:30:00,14.018,10.256,3.993,0.875,0.875,1.860
2024-01-01 18:31:00,11.954,7.568,3.960,0.859,0.859,1.838
2024-01-01 18:32:00,10.710,9.778,3.927,0.843,0.843,1.816
2024-01-01 18:33:00,10.833,9.289,3.894,0.827,0.827,1.794
2024-01-01 18:34:00,11.119,9.524,3.861,0.811,0.811,1.772
2024-01-01 18:35:00,11.211,8.144,3.829,0.796,0.796,1.751
2024-01-01 18:36:00,12.692,9.114,3.796,0.781,0.781,1.730
2024-01-01 18:37:00,10.481,8.613,3.764,0.766,0.766,1.709
2024-01-01 18:38:00,11.796,10.376,3.732,0.752,0.752,1.688
2024-01-01 18:39:00,12.901,8.426,3.700,0.737,0.737,1.667
2024-01-01 18:40:00,10.188,8.012,3.668,0.723,0.723,1.646
2024-01-01 18:41:00,12.225,9.013,3.637,0.709,0.709,1.626
2024-01-01 18:42:00,13.578,8.337,3.605,0.695,0.695,1.606
2024-01-01 18:43:00,12.234,9.396,3.574,0.682,0.682,1.586
2024-01-01 18:44:00,14.093,10.246,3.543,0.669,0.669,1.566
2024-01-01 18:45:00,10.557,10.235,3.512,0.655,0.655,1.546
2024-01-01 18:46:00,13.165,10.009,3.481,0.643,0.643,1.527
