timestamp,CAH-DER-0,CAH-DER-1,CAL-NCH,CAL-SAL,DER-ICA,JAM-LAS,LAS-CAL,NCH-CHU,SAL-CHU,VLV-CAL
2024-01-01 08:15:00,-8.401,-9.721,8.824,10.964,17.657,-0.338,-1.073,10.322,8.586,6.332
2024-01-01 08:16:00,-9.021,-8.147,10.819,8.801,20.779,-0.399,0.499,12.954,9.243,7.011
2024-01-01 08:17:00,-11.868,-8.154,12.373,12.773,19.124,1.224,0.784,11.406,12.725,10.277
2024-01-01 08:18:00,-8.672,-11.575,9.603,13.968,18.910,-1.397,0.014,13.216,12.425,9.657
2024-01-01 08:19:00,-11.353,-9.677,11.189,10.788,18.476,-1.608,-1.008,11.076,13.156,10.086
2024-01-01 08:20:00,-8.228,-9.629,14.345,9.635,17.380,0.551,0.050,11.658,13.037,6.698
2024-01-01 08:21:00,-10.168,-9.458,9.589,11.245,18.355,-0.434,1.523,14.244,13.331,8.407
2024-01-01 08:22:00,-9.347,-11.139,10.734,14.658,16.222,-0.625,0.341,12.458,10.987,8.171
2024-01-01 08:23:00,-9.777,-10.872,9.972,11.833,15.690,-0.857,0.043,14.448,11.875,11.188
2024-01-01 08:24:00,-8.230,-10.261,12.914,10.663,22.800,-0.292,0.323,12.102,13.149,4.860
2024-01-01 08:25:00,-9.802,-9.476,10.496,12.068,17.359,0.169,-0.566,10.457,12.074,10.032
2024-01-01 08:26:00,-7.510,-10.003,15.409,11.457,19.478,-1.662,-1.765,14.654,8.493,8.523
2024-01-01 08:27:00,-9.176,-9.418,12.507,12.370,16.929,0.727,-0.522,14.410,12.702,10.104
2024-01-01 08:28:00,-9.719,-8.850,10.399,9.160,21.336,-0.250,1.287,10.880,11.097,9.623
2024-01-01 08:29:00,-10.260,-9.740,12.614,10.587,20.677,-1.537,-0.127,11.194,11.049,8.691
2024-01-01 08:30:00,-9.204,-10.199,11.422,11.933,18.061,-0.593,0.646,12.614,12.198,7.111
2024-01-01 08:31:00,-8.124,-7.788,11.232,12.452,18.892,-1.337,0.057,11.131,12.172,9.868
2024-01-01 08:32:00,-9.798,-10.003,9.031,13.969,17.063,1.173,-1.851,10.763,11.622,9.243
2024-01-01 08:33:00,-8.819,-10.346,11.889,9.173,21.019,1.056,1.197,12.729,13.971,9.626
2024-01-01 08:34:00,-8.354,-10.178,13.878,13.843,19.088,-0.452,2.014,12.150,12.111,5.395
2024-01-01 08:35:00,-10.040,-7.767,11.408,12.256,17.064,1.769,2.519,11.443,12.427,8.887
2024-01-01 08:36:00,-8.267,-9.727,13.011,13.499,22.678,-1.015,-0.820,13.769,14.134,9.730
2024-01-01 08:37:00,-11.302,-9.623,12.780,10.857,20.562,1.498,0.280,10.463,13.198,8.759
2024-01-01 08:38:00,-11.248,-9.181,15.078,11.533,17.719,1.021,-3.321,12.240,9.662,6.883
2024-01-01 08:39:00,-10.183,-10.664,12.990,13.510,18.098,-0.819,3.233,12.493,10.992,6.464
2024-01-01 08:40:00,-7.715,-8.960,9.799,13.139,16.586,-0.942,-0.189,12.477,7.371,11.661
2024-01-01 08:41:00,-6.867,-10.608,10.706,10.760,18.370,-0.010,-0.258,14.359,11.730,9.829
2024-01-01 08:42:00,-8.454,-9.906,13.542,12.176,20.359,0.820,-0.118,11.909,11.212,10.198
2024-01-01 08:43:00,-9.533,-8.637,12.580,14.623,15.450,0.307,1.163,13.504,11.060,10.028
2024-01-01 08:44:00,-9.066,-9.705,13.599,11.966,18.909,-1.046,1.429,11.357,11.693,8.290
2024-01-01 08:45:00,-10.012,-6.385,12.235,13.532,17.291,0.655,1.293,11.194,9.939,6.267
2024-01-01 08:46:00,-8.900,-9.104,11.655,9.900,21.432,2.006,-0.705,12.644,12.623,9.750
2024-01-01 08:47:00,-9.009,-11.514,12.145,8.894,15.482,1.338,1.341,14.674,13.355,9.001
2024-01-01 08:48:00,-10.258,-8.368,12.024,9.896,16.977,1.965,2.419,16.157,13.034,7.738
2024-01-01 08:49:00,-9.754,-9.240,11.467,10.918,17.809,-0.728,-0.141,10.291,12.297,9.140
2024-01-01 08:50:00,-8.132,-8.167,13.170,11.798,17.304,-0.631,-0.538,11.259,12.512,7.962
2024-01-01 08:51:00,-9.666,-9.452,9.355,13.041,15.856,0.616,0.014,14.898,13.713,10.672
2024-01-01 08:52:00,-8.470,-8.965,10.840,12.435,20.806,-0.314,2.294,14.330,9.955,7.955
2024-01-01 08:53:00,-10.471,-8.645,12.581,10.844,16.202,2.401,1.877,11.437,12.524,9.883
2024-01-01 08:54:00,-8.807,-9.160,9.659,13.254,18.437,-0.570,3.393,15.518,13.002,5.617
2024-01-01 08:55:00,-8.344,-7.974,11.134,13.044,21.896,0.766,-0.711,11.866,12.701,8.332
2024-01-01 08:56:00,-8.342,-10.398,11.650,14.393,14.585,0.197,3.596,15.146,11.254,8.267
2024-01-01 08:57:00,-9.252,-9.203,14.301,9.940,14.835,0.699,0.951,14.632,14.569,9.263
2024-01-01 08:58:00,-10.730,-8.624,10.980,14.698,22.902,2.292,1.378,15.909,10.418,5.342
2024-01-01 08:59:00,-7.274,-8.640,12.788,12.417,17.931,0.153,-1.824,11.397,11.357,7.165
2024-01-01 09:00:00,-9.186,-10.570,12.426,11.826,17.464,0.515,2.596,13.413,11.762,8.185
2024-01-01 09:01:00,-8.885,-6.736,12.756,13.975,17.513,2.198,2.243,13.404,15.686,6.663
2024-01-01 09:02:00,-8.521,-9.537,12.375,10.266,17.155,-0.093,-0.966,13.963,10.570,7.049
2024-01-01 09:03:00,-8.794,-8.629,10.862,13.456,14.308,0.097,1.961,9.653,13.621,9.705
2024-01-01 09:04:00,-8.817,-10.794,9.733,13.016,16.319,-0.215,0.529,13.075,13.186,6.396
2024-01-01 09:05:00,-12.487,-7.759,14.217,12.413,18.015,0.433,2.710,11.346,11.894,9.119
2024-01-01 09:06:00,-9.290,-9.184,9.897,13.456,18.287,-0.114,0.912,14.059,16.918,9.248
2024-01-01 09:07:00,-8.749,-7.873,13.947,14.061,19.207,-0.788,1.478,12.658,11.479,8.857
2024-01-01 09:08:00,-7.439,-9.159,12.806,12.819,15.484,1.411,2.389,11.639,8.227,7.649
2024-01-01 09:09:00,-8.097,-9.801,16.288,13.905,17.726,1.472,2.286,13.384,12.907,10.371
2024-01-01 09:10:00,-10.019,-8.462,15.182,12.928,19.586,-0.196,0.783,14.029,14.852,8.701
2024-01-01 09:11:00,-7.605,-9.467,14.838,11.968,18.544,0.443,-0.790,9.337,13.383,5.731
2024-01-01 09:12:00,-8.758,-10.793,14.147,14.177,18.762,-1.336,1.524,14.892,11.159,8.984
2024-01-01 09:13:00,-7.542,-10.080,12.802,11.233,17.383,-0.432,2.695,13.981,11.163,6.728
2024-01-01 09:14:00,-8.694,-8.181,12.752,11.315,17.422,1.161,3.990,13.719,11.628,7.972
2024-01-01 09:15:00,-8.267,-6.588,13.135,13.593,19.027,1.595,0.898,9.501,11.395,8.618
2024-01-01 09:16:00,-8.522,-9.411,12.999,14.683,13.909,0.516,1.049,9.877,12.032,7.414
2024-01-01 09:17:00,-9.171,-11.090,11.498,9.482,18.726,0.344,1.135,10.215,12.173,11.195
2024-01-01 09:18:00,-7.427,-9.522,11.231,13.222,15.903,0.613,1.478,10.663,12.763,10.096
2024-01-01 09:19:00,-8.924,-9.276,12.153,12.196,15.866,-0.800,1.451,14.440,15.920,10.100
2024-01-01 09:20:00,-9.919,-9.367,12.208,13.286,17.210,1.385,2.613,10.052,11.007,7.471
2024-01-01 09:21:00,-10.221,-8.977,11.647,11.600,18.208,1.109,2.191,14.865,12.739,11.878
2024-01-01 09:22:00,-10.401,-9.563,13.892,11.670,17.382,-0.799,-0.577,14.693,12.666,9.674
2024-01-01 09:23:00,-8.189,-8.343,13.904,15.799,21.218,0.504,0.246,11.906,14.844,10.197
2024-01-01 09:24:00,-8.330,-8.234,15.939,11.922,20.392,0.954,1.003,11.902,10.581,9.666
2024-01-01 09:25:00,-8.558,-9.404,13.814,14.773,17.796,1.407,2.425,11.054,14.075,6.587
2024-01-01 09:26:00,-8.576,-9.441,12.160,13.341,18.920,1.365,1.414,12.015,12.058,7.976
2024-01-01 09:27:00,-7.821,-8.720,10.439,13.669,15.929,0.726,-1.056,14.641,13.979,7.218
2024-01-01 09:28:00,-8.810,-9.786,12.858,12.318,17.049,1.170,1.355,12.908,15.553,7.796
2024-01-01 09:29:00,-7.789,-8.117,13.492,12.805,19.447,0.747,1.668,14.654,10.854,11.441
2024-01-01 09:30:00,-9.672,-8.795,11.169,14.158,16.900,2.026,4.395,13.354,13.074,9.129
2024-01-01 09:31:00,-8.733,-8.792,15.302,15.026,20.892,2.178,1.749,12.539,13.454,9.272
2024-01-01 09:32:00,-8.163,-9.160,11.951,10.264,14.979,-0.733,2.275,13.677,17.004,8.733
2024-01-01 09:33:00,-7.766,-9.637,12.648,11.938,18.436,1.805,-1.334,14.834,17.830,9.881
2024-01-01 09:34:00,-8.334,-8.327,12.355,13.431,15.941,1.836,-0.081,13.255,15.580,8.047
2024-01-01 09:35:00,-8.384,-11.077,12.046,14.550,14.575,0.877,0.385,14.201,14.163,9.758
2024-01-01 09:36:00,-8.264,-7.528,12.182,17.387,18.547,1.226,0.329,14.258,8.604,9.139
2024-01-01 09:37:00,-8.498,-7.475,15.562,13.136,20.103,0.506,0.587,17.043,14.336,8.102
2024-01-01 09:38:00,-8.730,-7.632,12.752,15.548,18.297,-0.191,0.688,13.390,14.609,11.115
2024-01-01 09:39:00,-8.426,-8.847,15.109,16.218,17.670,1.116,0.084,14.673,14.063,8.950
2024-01-01 09:40:00,-10.973,-7.941,15.768,13.938,16.102,1.038,1.868,12.128,13.924,10.881
2024-01-01 09:41:00,-7.999,-9.413,13.025,14.604,15.840,2.001,1.929,13.849,15.367,9.597
2024-01-01 09:42:00,-10.013,-7.568,12.272,12.822,18.727,0.486,1.561,17.068,16.298,9.388
2024-01-01 09:43:00,-10.178,-8.716,15.084,14.019,18.448,-0.920,1.688,14.419,15.140,7.206
2024-01-01 09:44:00,-9.631,-7.872,15.452,12.494,18.106,1.539,2.205,17.743,10.714,7.365
2024-01-01 09:45:00,-7.988,-8.891,13.542,13.743,17.380,0.386,0.575,12.293,13.639,10.204
2024-01-01 09:46:00,-7.914,-6.636,15.334,15.030,21.923,2.069,4.061,14.972,13.640,7.353
2024-01-01 09:47:00,-8.079,-9.402,13.965,14.403,17.737,1.236,1.884,15.562,14.171,7.957
2024-01-01 09:48:00,-8.547,-9.498,14.411,14.369,12.876,0.414,2.071,10.647,13.331,7.694
2024-01-01 09:49:00,-9.898,-9.194,14.723,14.616,15.951,2.181,4.445,16.378,15.211,9.822
2024-01-01 09:50:00,-7.970,-9.243,15.999,13.731,16.794,0.873,3.687,14.405,16.212,8.637
2024-01-01 09:51:00,-9.916,-8.654,14.216,16.035,16.812,1.499,2.996,16.495,13.514,7.341
2024-01-01 09:52:00,-6.843,-9.079,13.715,16.404,19.621,0.362,4.142,15.041,14.131,10.874
2024-01-01 09:53:00,-8.490,-7.006,14.871,18.689,17.621,0.592,2.211,12.551,16.674,9.006
2024-01-01 09:54:00,-8.470,-8.859,13.924,15.766,15.364,2.534,1.735,15.775,15.663,7.303
2024-01-01 09:55:00,-8.073,-8.573,14.912,17.606,13.337,0.308,4.223,14.859,17.195,5.940
2024-01-01 09:56:00,-5.466,-7.808,14.162,14.802,15.688,1.380,0.995,11.658,12.516,8.288
2024-01-01 09:57:00,-8.975,-9.181,13.445,16.572,19.032,3.114,0.291,12.773,12.629,8.950
2024-01-01 09:58:00,-8.443,-8.818,12.916,15.299,18.308,-0.820,2.164,15.977,16.663,7.942
2024-01-01 09:59:00,-9.620,-10.368,16.994,13.055,19.552,1.090,1.614,14.654,12.393,7.679
2024-01-01 10:00:00,-6.998,-7.343,15.753,15.682,14.556,1.541,1.192,16.837,15.450,9.091
2024-01-01 10:01:00,-7.774,-7.349,14.844,15.682,18.414,1.782,2.170,15.023,12.225,10.794
2024-01-01 10:02:00,-9.564,-8.394,13.103,12.788,17.369,2.114,1.205,13.610,16.037,8.420
2024-01-01 10:03:00,-9.082,-7.275,15.738,18.514,16.995,1.433,4.393,15.315,14.298,7.208
2024-01-01 10:04:00,-9.242,-9.439,13.677,16.870,16.167,-0.336,3.093,12.141,14.881,11.048
2024-01-01 10:05:00,-7.393,-9.467,16.148,16.541,17.367,1.140,2.962,16.378,15.462,8.746
2024-01-01 10:06:00,-8.912,-9.071,14.581,16.876,16.202,1.709,4.042,13.836,16.509,7.811
2024-01-01 10:07:00,-6.217,-8.427,16.747,16.370,15.813,0.834,2.802,12.956,18.193,8.873
2024-01-01 10:08:00,-9.447,-8.065,13.831,15.727,17.104,3.882,4.883,14.305,16.342,5.495
2024-01-01 10:09:00,-8.618,-7.865,13.002,14.339,15.842,1.614,2.865,10.909,14.770,5.988
2024-01-01 10:10:00,-7.826,-7.287,15.520,13.240,15.347,-0.530,4.314,15.188,16.388,8.842
2024-01-01 10:11:00,-7.060,-9.990,17.198,12.628,15.976,2.281,4.403,17.793,14.357,9.775
2024-01-01 10:12:00,-8.900,-8.384,14.730,16.669,15.429,1.585,3.490,16.788,12.486,10.364
2024-01-01 10:13:00,-8.693,-7.472,15.473,14.647,15.398,1.773,3.971,13.673,17.972,10.256
2024-01-01 10:14:00,-7.270,-7.451,13.835,16.128,14.585,0.937,2.688,16.170,18.741,9.415
2024-01-01 10:15:00,-8.168,-7.056,13.630,16.319,16.082,2.138,4.484,14.701,14.076,10.902
2024-01-01 10:16:00,-8.197,-8.935,14.279,17.249,16.796,2.110,3.061,18.142,14.021,6.941
2024-01-01 10:17:00,-10.420,-7.805,17.344,15.227,17.124,0.492,2.033,16.625,15.379,9.477
2024-01-01 10:18:00,-8.621,-8.610,17.007,16.909,13.352,2.295,6.627,16.244,14.024,6.172
2024-01-01 10:19:00,-7.807,-7.318,13.581,15.832,15.387,2.419,1.869,16.303,13.961,8.529
2024-01-01 10:20:00,-9.835,-8.516,16.108,19.769,16.847,2.140,2.328,15.123,19.018,7.805
2024-01-01 10:21:00,-8.323,-8.984,13.855,17.716,17.452,4.010,3.135,15.224,15.848,6.975
2024-01-01 10:22:00,-8.562,-7.592,14.500,15.468,17.113,2.287,4.728,16.384,16.273,7.100
2024-01-01 10:23:00,-8.205,-6.776,17.987,14.725,16.140,1.604,6.342,14.854,12.954,8.579
2024-01-01 10:24:00,-8.106,-6.657,14.181,14.715,17.823,2.850,5.240,16.408,16.787,10.936
2024-01-01 10:25:00,-7.108,-7.657,15.652,19.462,15.243,2.538,4.362,16.117,15.825,8.016
2024-01-01 10:26:00,-8.033,-8.120,17.346,16.181,16.396,2.106,6.004,16.558,17.106,7.784
2024-01-01 10:27:00,-9.396,-8.811,15.983,15.879,15.084,3.971,2.627,18.100,13.865,10.058
2024-01-01 10:28:00,-9.376,-8.345,16.682,16.805,15.010,3.083,5.507,17.922,14.913,8.311
2024-01-01 10:29:00,-8.423,-8.571,16.507,18.151,15.949,0.659,3.845,13.388,16.591,8.960
2024-01-01 10:30:00,-7.781,-10.060,16.534,14.364,13.754,2.939,4.887,15.932,15.816,8.670
2024-01-01 10:31:00,-5.964,-8.476,17.497,16.366,19.789,1.165,2.126,16.965,13.982,7.407
2024-01-01 10:32:00,-8.336,-8.703,13.332,15.802,18.896,1.469,2.261,16.162,18.847,8.341
2024-01-01 10:33:00,-7.879,-7.580,17.167,17.173,15.924,2.012,4.073,16.374,15.711,9.687
2024-01-01 10:34:00,-7.814,-8.472,15.473,15.242,15.272,2.353,1.810,18.645,17.622,9.333
2024-01-01 10:35:00,-7.988,-8.211,17.452,18.786,12.990,2.173,5.650,14.777,20.014,8.480
2024-01-01 10:36:00,-7.673,-8.290,16.220,18.296,15.264,1.952,4.438,17.864,17.129,10.453
2024-01-01 10:37:00,-6.085,-8.526,19.921,18.220,14.692,1.054,3.406,14.725,17.035,9.030
2024-01-01 10:38:00,-8.282,-7.791,17.964,14.451,13.528,1.647,7.465,16.928,17.922,8.354
2024-01-01 10:39:00,-8.089,-8.571,15.156,16.942,15.906,3.529,3.287,16.514,17.050,7.201
2024-01-01 10:40:00,-6.565,-6.761,15.757,16.650,12.435,1.397,2.105,18.892,19.114,10.899
2024-01-01 10:41:00,-6.841,-9.964,18.357,19.691,18.594,3.422,9.116,13.428,19.651,9.767
2024-01-01 10:42:00,-6.345,-7.229,16.115,15.819,15.131,2.804,5.777,18.039,18.940,9.080
2024-01-01 10:43:00,-8.163,-7.615,21.294,16.717,13.069,2.457,5.462,16.220,18.622,8.903
2024-01-01 10:44:00,-7.855,-7.753,17.813,19.303,16.600,2.907,7.560,19.222,16.586,6.721
2024-01-01 10:45:00,-7.009,-8.296,20.093,18.940,19.569,3.281,5.274,16.644,17.475,7.890
2024-01-01 10:46:00,-7.398,-8.163,16.226,17.140,16.186,2.031,5.895,16.718,17.307,7.422
2024-01-01 10:47:00,-9.058,-9.209,17.563,19.116,15.850,3.558,6.536,19.736,16.312,8.375
2024-01-01 10:48:00,-7.925,-7.862,19.647,17.720,14.954,4.557,2.420,16.316,17.504,10.969
2024-01-01 10:49:00,-8.163,-7.942,17.789,18.724,14.777,2.549,5.902,20.165,19.279,8.244
2024-01-01 10:50:00,-7.458,-8.986,19.926,17.104,16.980,2.704,5.329,19.682,17.159,8.883
2024-01-01 10:51:00,-9.447,-6.861,20.072,17.627,14.500,3.243,3.271,16.941,16.393,6.971
2024-01-01 10:52:00,-6.970,-8.190,14.651,19.346,15.876,1.741,7.151,18.828,15.289,9.901
2024-01-01 10:53:00,-6.226,-8.247,18.666,18.450,15.340,3.662,7.077,16.764,16.280,8.610
2024-01-01 10:54:00,-5.691,-7.642,20.026,15.584,17.020,4.410,7.014,22.921,20.086,7.781
2024-01-01 10:55:00,-6.073,-6.543,19.895,17.456,14.925,2.748,7.317,19.665,18.463,10.231
2024-01-01 10:56:00,-6.916,-8.420,18.498,18.854,12.477,0.967,6.214,18.449,16.982,8.851
2024-01-01 10:57:00,-9.433,-7.888,19.379,17.751,15.798,2.630,6.016,18.265,16.913,3.992
2024-01-01 10:58:00,-7.621,-8.035,18.983,20.109,11.553,5.233,5.642,17.050,17.456,5.962
2024-01-01 10:59:00,-8.408,-10.274,18.610,20.236,11.910,3.698,6.197,17.411,17.351,9.206
2024-01-01 11:00:00,-6.242,-6.711,20.131,18.422,16.435,3.373,4.508,19.446,19.418,7.782
2024-01-01 11:01:00,-8.065,-6.891,16.999,19.670,13.245,1.641,7.877,16.630,25.133,8.581
2024-01-01 11:02:00,-6.468,-7.839,15.660,18.873,14.345,2.982,6.030,18.748,17.472,9.650
2024-01-01 11:03:00,-8.669,-8.356,21.353,18.278,14.896,1.791,8.740,18.227,17.221,9.010
2024-01-01 11:04:00,-4.874,-9.033,17.160,20.347,14.513,2.682,9.937,22.837,18.778,8.508
2024-01-01 11:05:00,-7.190,-8.419,21.961,21.592,13.953,4.081,6.410,20.039,19.018,6.972
2024-01-01 11:06:00,-8.133,-6.765,19.205,17.069,17.787,4.604,7.696,19.383,17.698,8.628
2024-01-01 11:07:00,-7.258,-6.947,16.157,19.913,9.394,4.515,4.731,18.993,16.305,9.482
2024-01-01 11:08:00,-7.208,-8.145,20.948,21.971,17.113,4.723,4.290,20.095,18.835,6.854
2024-01-01 11:09:00,-7.097,-7.023,21.062,19.362,14.629,3.048,7.376,18.739,21.302,7.859
2024-01-01 11:10:00,-8.370,-6.726,18.297,17.784,15.001,5.000,5.797,20.552,15.820,10.568
2024-01-01 11:11:00,-7.895,-7.724,18.980,16.769,16.579,5.381,7.637,20.939,18.952,8.095
2024-01-01 11:12:00,-7.770,-7.656,22.220,18.742,14.744,4.139,6.833,21.711,20.121,7.895
2024-01-01 11:13:00,-7.754,-9.389,19.955,19.628,18.881,3.122,7.591,21.491,18.262,9.795
2024-01-01 11:14:00,-6.670,-7.911,19.923,20.716,15.053,5.293,8.410,22.713,19.172,10.783
2024-01-01 11:15:00,-6.493,-9.830,19.282,18.917,16.360,2.883,8.044,19.333,20.295,10.143
2024-01-01 11:16:00,-7.003,-7.409,18.983,17.360,13.267,5.129,8.274,18.080,22.644,8.021
2024-01-01 11:17:00,-7.071,-5.756,17.606,21.539,16.481,4.240,7.425,19.162,20.776,8.476
2024-01-01 11:18:00,-5.787,-6.465,20.697,23.921,13.301,4.795,4.861,20.107,22.322,8.781
2024-01-01 11:19:00,-7.731,-8.123,21.304,19.995,14.788,4.063,9.164,19.225,19.951,6.102
2024-01-01 11:20:00,-6.355,-6.248,21.168,18.994,17.112,4.289,8.133,20.197,20.650,8.406
2024-01-01 11:21:00,-8.672,-6.323,19.884,20.415,19.258,3.248,8.641,23.247,21.995,7.336
2024-01-01 11:22:00,-6.967,-7.728,20.358,17.491,17.287,2.328,9.192,19.057,22.610,8.521
2024-01-01 11:23:00,-6.516,-8.216,21.917,23.069,16.440,4.584,6.569,19.594,20.224,9.457
2024-01-01 11:24:00,-6.550,-7.021,19.511,19.567,19.258,4.792,9.568,18.607,19.725,8.263
2024-01-01 11:25:00,-7.189,-6.545,21.932,21.066,15.150,4.210,8.817,20.714,19.375,9.407
2024-01-01 11:26:00,-7.920,-7.297,19.909,22.192,14.595,4.068,9.364,20.572,20.946,8.708
2024-01-01 11:27:00,-7.452,-6.263,21.981,19.793,14.257,6.168,10.384,18.459,19.073,7.786
2024-01-01 11:28:00,-6.286,-7.156,19.574,21.953,16.105,3.220,9.740,20.725,21.025,6.489
2024-01-01 11:29:00,-6.006,-5.879,21.860,19.703,12.233,5.179,8.917,22.974,24.431,9.969
2024-01-01 11:30:00,-8.357,-7.978,21.897,20.661,14.212,5.299,8.412,20.480,19.828,6.077
2024-01-01 11:31:00,-6.374,-6.701,21.471,22.118,13.439,3.585,9.479,22.124,21.377,9.143
2024-01-01 11:32:00,-7.736,-7.480,20.788,21.386,12.871,3.563,7.626,18.426,22.651,8.057
2024-01-01 11:33:00,-7.143,-9.232,22.334,22.042,15.049,6.112,9.615,19.037,22.579,11.796
2024-01-01 11:34:00,-8.181,-7.297,21.309,22.813,13.841,5.884,10.685,16.483,23.677,9.112
2024-01-01 11:35:00,-8.144,-8.695,18.331,18.753,15.561,7.018,10.044,21.745,19.749,9.805
2024-01-01 11:36:00,-7.567,-6.988,22.327,23.152,13.045,3.330,9.190,21.473,20.595,7.829
2024-01-01 11:37:00,-5.595,-6.877,21.302,24.032,15.529,4.826,9.128,21.333,20.159,8.834
2024-01-01 11:38:00,-7.621,-6.176,18.485,24.091,13.950,5.700,11.076,23.979,23.516,7.875
2024-01-01 11:39:00,-8.759,-7.240,23.346,21.256,10.098,3.193,11.197,23.953,23.071,8.958
2024-01-01 11:40:00,-6.068,-6.343,22.471,20.877,16.040,5.966,11.586,23.374,21.568,7.804
2024-01-01 11:41:00,-6.429,-6.931,22.193,26.574,13.889,4.560,11.421,20.699,21.603,9.013
2024-01-01 11:42:00,-7.456,-6.108,19.931,19.945,14.658,5.024,10.313,21.841,18.146,6.586
2024-01-01 11:43:00,-6.376,-7.686,22.425,23.733,16.906,4.927,8.759,22.730,20.530,7.383
2024-01-01 11:44:00,-6.753,-7.663,23.617,23.599,17.792,6.106,9.298,23.408,20.116,9.233
2024-01-01 11:45:00,-5.318,-5.983,24.643,21.375,12.672,2.449,9.454,20.283,22.341,8.129
2024-01-01 11:46:00,-8.832,-7.938,22.553,21.341,12.090,5.509,11.980,22.776,23.419,9.934
2024-01-01 11:47:00,-7.288,-7.531,24.177,22.517,14.105,5.163,11.056,19.627,25.275,8.479
2024-01-01 11:48:00,-6.619,-7.588,22.394,22.663,13.248,5.758,12.429,23.257,23.214,8.658
2024-01-01 11:49:00,-8.308,-8.346,22.968,24.491,16.258,5.979,10.548,23.746,17.106,9.286
2024-01-01 11:50:00,-7.027,-6.460,19.272,21.805,12.021,5.796,12.915,20.854,25.909,6.950
2024-01-01 11:51:00,-7.383,-6.252,23.805,23.103,16.627,4.610,9.365,22.664,20.350,10.777
2024-01-01 11:52:00,-5.891,-8.808,21.187,24.504,17.525,4.955,9.000,23.365,22.881,7.186
2024-01-01 11:53:00,-6.602,-6.443,23.834,24.460,14.693,6.397,8.900,24.784,21.205,5.950
2024-01-01 11:54:00,-6.904,-8.297,22.861,23.868,17.160,4.560,10.994,25.470,25.547,9.341
2024-01-01 11:55:00,-7.917,-6.498,25.594,21.417,13.858,5.200,8.219,23.840,21.532,6.422
2024-01-01 11:56:00,-7.464,-7.422,24.544,26.144,14.485,6.005,10.214,25.578,24.109,8.028
2024-01-01 11:57:00,-7.399,-7.521,25.429,21.863,14.808,6.067,11.596,26.245,27.260,8.791
2024-01-01 11:58:00,-7.172,-6.231,24.162,24.409,14.514,4.807,11.830,23.115,25.947,6.832
2024-01-01 11:59:00,-6.084,-7.084,23.488,25.634,14.837,6.573,9.915,21.474,22.418,6.931
2024-01-01 12:00:00,-6.091,-7.827,22.184,21.313,15.510,4.241,11.310,23.725,22.184,8.302
2024-01-01 12:01:00,-4.895,-7.351,24.238,25.837,17.920,6.414,12.450,22.483,21.768,8.253
2024-01-01 12:02:00,-7.540,-6.365,24.477,25.004,17.674,5.972,14.039,26.902,22.230,9.850
2024-01-01 12:03:00,-6.810,-6.424,23.501,24.156,16.963,6.111,9.998,25.264,19.999,8.900
2024-01-01 12:04:00,-4.671,-6.016,23.323,23.291,7.528,6.733,14.235,22.641,26.018,8.932
2024-01-01 12:05:00,-6.397,-5.431,25.558,22.391,12.270,7.134,13.166,24.434,21.329,8.542
2024-01-01 12:06:00,-5.289,-6.652,22.104,23.007,12.925,7.751,13.109,25.800,24.943,10.607
2024-01-01 12:07:00,-6.427,-8.196,23.781,26.496,14.160,6.471,13.172,21.801,23.650,6.948
2024-01-01 12:08:00,-6.610,-7.828,26.950,24.311,13.432,6.333,10.683,25.910,26.952,8.998
2024-01-01 12:09:00,-7.191,-7.145,22.921,21.152,11.883,4.853,12.791,24.492,24.845,10.277
2024-01-01 12:10:00,-7.342,-6.525,23.929,25.442,14.157,7.827,13.576,20.169,22.044,9.023
2024-01-01 12:11:00,-6.716,-6.764,25.033,25.398,12.986,5.335,12.383,23.254,26.386,6.773
2024-01-01 12:12:00,-4.763,-7.755,23.802,25.963,14.651,4.371,12.117,23.658,23.776,6.233
2024-01-01 12:13:00,-6.931,-7.910,25.836,25.631,12.057,7.095,13.876,23.639,25.424,10.924
2024-01-01 12:14:00,-7.932,-7.392,23.994,22.703,14.490,6.877,11.483,21.483,29.584,9.374
2024-01-01 12:15:00,-4.853,-7.258,25.253,24.868,11.942,6.131,16.626,25.820,23.515,7.864
2024-01-01 12:16:00,-6.879,-5.156,23.502,22.974,12.237,7.029,14.759,26.953,22.209,8.597
2024-01-01 12:17:00,-7.239,-7.150,26.398,24.994,9.141,6.952,12.122,24.365,24.877,10.577
2024-01-01 12:18:00,-6.792,-7.477,25.638,24.417,15.232,7.153,13.021,27.670,23.690,9.715
2024-01-01 12:19:00,-6.606,-6.912,26.349,27.423,13.640,8.069,11.998,24.219,26.727,8.990
2024-01-01 12:20:00,-6.356,-6.872,23.805,25.629,12.647,6.424,15.250,26.821,24.318,9.056
2024-01-01 12:21:00,-5.403,-7.159,26.107,24.403,10.720,7.130,14.574,27.421,24.984,7.196
2024-01-01 12:22:00,-8.631,-6.448,24.959,26.826,10.561,7.212,13.515,28.545,25.222,8.919
2024-01-01 12:23:00,-8.189,-5.877,25.159,27.097,12.184,6.393,16.061,25.122,23.691,8.016
2024-01-01 12:24:00,-7.014,-6.287,25.917,28.775,11.683,7.700,14.350,24.197,26.497,8.921
2024-01-01 12:25:00,-7.786,-6.607,23.700,26.249,14.573,7.044,14.634,23.970,22.986,6.646
