timestamp,BESSMariaElena,SEMariaElena
2024-01-01 21:35:00,13.730,0.013
2024-01-01 21:36:00,13.703,0.013
2024-01-01 21:37:00,13.676,0.012
2024-01-01 21:38:00,13.649,0.012
2024-01-01 21:39:00,13.622,0.011
2024-01-01 21:40:00,13.595,0.011
2024-01-01 21:41:00,13.567,0.011
2024-01-01 21:42:00,13.539,0.010
2024-01-01 21:43:00,13.510,0.010
2024-01-01 21:44:00,13.482,0.010
2024-01-01 21:45:00,13.453,0.009
2024-01-01 21:46:00,13.424,0.009
2024-01-01 21:47:00,13.395,0.009
2024-01-01 21:48:00,13.365,0.009
2024-01-01 21:49:00,13.335,0.008
2024-01-01 21:50:00,13.305,0.008
2024-01-01 21:51:00,13.275,0.008
2024-01-01 21:52:00,13.244,0.007
2024-01-01 21:53:00,13.213,0.007
2024-01-01 21:54:00,13.182,0.007
2024-01-01 21:55:00,13.151,0.007
2024-01-01 21:56:00,13.119,0.007
2024-01-01 21:57:00,13.087,0.006
2024-01-01 21:58:00,13.055,0.006
2024-01-01 21:59:00,13.023,0.006
2024-01-01 22:00:00,12.990,0.006
2024-01-01 22:01:00,12.958,0.006
2024-01-01 22:02:00,12.924,0.005
2024-01-01 22:03:00,12.891,0.005
2024-01-01 22:04:00,12.858,0.005
2024-01-01 22:05:00,12.824,0.005
2024-01-01 22:06:00,12.790,0.005
2024-01-01 22:07:00,12.755,0.005
2024-01-01 22:08:00,12.721,0.004
2024-01-01 22:09:00,12.686,0.004
2024-01-01 22:10:00,12.651,0.004
2024-01-01 22:11:00,12.616,0.004
2024-01-01 22:12:00,12.580,0.004
2024-01-01 22:13:00,12.544,0.004
2024-01-01 22:14:00,12.508,0.004
2024-01-01 22:15:00,12.472,0.003
2024-01-01 22:16:00,12.436,0.003
2024-01-01 22:17:00,12.399,0.003
2024-01-01 22:18:00,12.362,0.003
2024-01-01 22:19:00,12.325,0.003
2024-01-01 22:20:00,12.287,0.003
2024-01-01 22:21:00,12.250,0.003
2024-01-01 22:22:00,12.212,0.003
2024-01-01 22:23:00,12.174,0.003
2024-01-01 22:24:00,12.135,0.003
2024-01-01 22:25:00,12.097,0.002
2024-01-01 22:26:00,12.058,0.002
2024-01-01 22:27:00,12.019,0.002
2024-01-01 22:28:00,11.980,0.002
2024-01-01 22:29:00,11.940,0.002
2024-01-01 22:30:00,11.900,0.002
2024-01-01 22:31:00,11.860,0.002
2024-01-01 22:32:00,11.820,0.002
2024-01-01 22:33:00,11.780,0.002
2024-01-01 22:34:00,11.739,0.002
2024-01-01 22:35:00,11.698,0.002
2024-01-01 22:36:00,11.657,0.002
2024-01-01 22:37:00,11.616,0.002
2024-01-01 22:38:00,11.574,0.002
2024-01-01 22:39:00,11.533,0.001
2024-01-01 22:40:00,11.491,0.001
2024-01-01 22:41:00,11.448,0.001
2024-01-01 22:42:00,11.406,0.001
2024-01-01 22:43:00,11.363,0.001
2024-01-01 22:44:00,11.321,0.001
2024-01-01 22:45:00,11.278,0.001
2024-01-01 22:46:00,11.234,0.001
2024-01-01 22:47:00,11.191,0.001
2024-01-01 22:48:00,11.147,0.001
2024-01-01 22:49:00,11.103,0.001
2024-01-01 22:50:00,11.059,0.001
2024-01-01 22:51:00,11.015,0.001
2024-01-01 22:52:00,10.970,0.001
2024-01-01 22:53:00,10.926,0.001
2024-01-01 22:54:00,10.881,0.001
2024-01-01 22:55:00,10.835,0.001
2024-01-01 22:56:00,10.790,0.001
2024-01-01 22:57:00,10.745,0.001
2024-01-01 22:58:00,10.699,0.001
2024-01-01 22:59:00,10.653,0.001
2024-01-01 23:00:00,10.607,0.001
2024-01-01 23:01:00,10.560,0.001
2024-01-01 23:02:00,10.514,0.001
2024-01-01 23:03:00,10.467,0.001
2024-01-01 23:04:00,10.420,0.001
2024-01-01 23:05:00,10.373,0.001
2024-01-01 23:06:00,10.325,0.001
2024-01-01 23:07:00,10.278,0.001
2024-01-01 23:08:00,10.230,0.001
2024-01-01 23:09:00,10.182,0.000
2024-01-01 23:10:00,10.134,0.000
2024-01-01 23:11:00,10.086,0.000
2024-01-01 23:12:00,10.037,0.000
2024-01-01 23:13:00,9.988,0.000
2024-01-01 23:14:00,9.939,0.000
2024-01-01 23:15:00,9.890,0.000
2024-01-01 23:16:00,9.841,0.000
2024-01-01 23:17:00,9.791,0.000
2024-01-01 23:18:00,9.742,0.000
2024-01-01 23:19:00,9.692,0.000
2024-01-01 23:20:00,9.642,0.000
2024-01-01 23:21:00,9.592,0.000
2024-01-01 23:22:00,9.541,0.000
2024-01-01 23:23:00,9.491,0.000
2024-01-01 23:24:00,9.440,0.000
2024-01-01 23:25:00,9.389,0.000
2024-01-01 23:26:00,9.338,0.000
2024-01-01 23:27:00,9.286,0.000
2024-01-01 23:28:00,9.235,0.000
2024-01-01 23:29:00,9.183,0.000
2024-01-01 23:30:00,9.131,0.000
2024-01-01 23:31:00,9.079,0.000
2024-01-01 23:32:00,9.027,0.000
2024-01-01 23:33:00,8.975,0.000
2024-01-01 23:34:00,8.922,0.000
2024-01-01 23:35:00,8.870,0.000
2024-01-01 23:36:00,8.817,0.000
2024-01-01 23:37:00,8.764,0.000
2024-01-01 23:38:00,8.711,0.000
2024-01-01 23:39:00,8.657,0.000
2024-01-01 23:40:00,8.604,0.000
2024-01-01 23:41:00,8.550,0.000
2024-01-01 23:42:00,8.496,0.000
2024-01-01 23:43:00,8.442,0.000
2024-01-01 23:44:00,8.388,0.000
2024-01-01 23:45:00,8.334,0.000
2024-01-01 23:46:00,8.279,0.000
2024-01-01 23:47:00,8.224,0.000
2024-01-01 23:48:00,8.170,0.000
2024-01-01 23:49:00,8.115,0.000
2024-01-01 23:50:00,8.059,0.000
2024-01-01 23:51:00,8.004,0.000
2024-01-01 23:52:00,7.949,0.000
2024-01-01 23:53:00,7.893,0.000
2024-01-01 23:54:00,7.837,0.000
2024-01-01 23:55:00,7.782,0.000
2024-01-01 23:56:00,7.726,0.000
2024-01-01 23:57:00,7.669,0.000
2024-01-01 23:58:00,7.613,0.000
2024-01-01 23:59:00,7.557,0.000
